Date,Time,PM1.0 ug/m3 (ultrafine particles),"PM2.5 ug/m3 (combustion particles, organic compounds, metals)","PM10 ug/m3  (dust, pollen, mould spores)",PM1.0 ug/m3 (atmos env),PM2.5 ug/m3 (atmos env),PM10 ug/m3 (atmos env),>0.3um in 0.1L air,>0.5um in 0.1L air,>1.0um in 0.1L air,>2.5um in 0.1L air,>5.0um in 0.1L air,>10um in 0.1L air,CO2 in ppm,Temperature in C,Relative Humidity
2024-08-19,11:01:01,9,23,24,9,23,24,1674,506,159,35,2,2,481.14,23.99,50.97
2024-08-19,11:02:01,9,23,26,9,23,26,1716,520,173,35,2,2,481.84,24.07,50.61
2024-08-19,11:03:01,9,24,26,9,24,26,1767,538,171,35,2,2,476.34,24.04,50.13
2024-08-19,11:04:01,9,24,28,9,24,28,1689,520,178,42,4,2,468.50,24.06,50.61
2024-08-19,11:05:01,9,24,28,9,24,28,1689,520,178,42,4,2,471.44,24.06,50.85
2024-08-19,11:06:01,9,24,28,9,24,28,1689,520,178,42,4,2,462.83,24.16,50.53
2024-08-19,11:07:01,9,24,27,9,24,27,1752,545,176,36,2,0,465.72,24.10,50.47
2024-08-19,11:08:01,9,24,27,9,24,27,1752,545,176,36,2,0,447.63,24.09,50.27
2024-08-19,11:09:01,9,24,27,9,24,27,1752,545,176,36,2,0,415.82,24.07,49.85
2024-08-19,11:10:01,9,23,26,9,23,26,1782,543,169,34,2,0,416.86,23.96,50.13
2024-08-19,11:11:01,9,23,26,9,23,26,1782,543,169,34,2,0,423.39,24.03,50.40
2024-08-19,11:12:01,9,23,26,9,23,26,1782,543,169,34,2,0,431.56,24.06,50.11
2024-08-19,11:13:01,9,23,26,9,23,26,1767,536,162,36,4,0,437.00,24.13,49.87
2024-08-19,11:14:01,9,23,26,9,23,26,1767,536,162,36,4,0,425.75,24.17,50.10
2024-08-19,11:15:01,9,23,26,9,23,26,1767,536,162,36,4,0,436.02,24.25,50.12
2024-08-19,11:16:01,9,22,28,9,22,28,1746,529,159,38,6,0,436.74,24.27,50.03
2024-08-19,11:17:01,9,22,28,9,22,28,1746,529,159,38,6,0,434.89,24.30,49.96
2024-08-19,11:18:01,9,22,28,9,22,28,1746,529,159,38,6,0,433.34,24.33,49.78
2024-08-19,11:19:01,9,22,26,9,22,26,1773,540,154,36,6,0,427.11,24.27,49.97
2024-08-19,11:20:01,9,22,26,9,22,26,1773,540,154,36,6,0,421.35,24.27,49.81
2024-08-19,11:21:01,9,22,26,9,22,26,1773,540,154,36,6,0,429.45,24.30,49.80
2024-08-19,11:22:01,10,21,25,10,21,25,1782,542,154,32,6,0,430.07,24.33,49.82
2024-08-19,11:23:01,10,21,26,10,21,26,1782,542,154,32,6,0,431.86,24.37,49.78
2024-08-19,11:24:01,10,21,26,10,21,26,1782,542,154,32,6,0,434.67,24.40,49.18
2024-08-19,11:25:01,10,19,23,10,19,23,1719,521,145,25,6,0,424.15,24.46,49.50
2024-08-19,11:26:01,10,19,23,10,19,23,1719,521,145,25,6,0,426.51,24.30,49.33
2024-08-19,11:27:01,10,19,23,10,19,23,1719,521,145,25,6,0,429.67,24.25,49.42
2024-08-19,11:28:01,10,17,21,10,17,21,1668,500,131,21,6,0,433.36,24.23,49.12
2024-08-19,11:29:01,10,17,21,10,17,21,1668,500,131,21,6,0,431.37,24.28,49.63
2024-08-19,11:30:01,10,17,21,10,17,21,1668,500,131,21,6,0,431.74,24.24,49.29
2024-08-19,11:31:01,9,17,21,9,17,21,1674,491,136,21,6,0,417.17,24.19,49.52
2024-08-19,11:32:01,9,17,21,9,17,21,1674,491,136,21,6,0,406.57,24.17,49.73
2024-08-19,11:33:01,9,17,21,9,17,21,1674,491,136,21,6,0,419.31,24.31,49.68
2024-08-19,11:34:01,9,15,17,9,15,17,1605,467,122,12,4,0,421.35,24.40,49.59
2024-08-19,11:35:01,9,15,17,9,15,17,1605,467,122,12,4,0,423.27,24.43,49.62
2024-08-19,11:36:01,9,15,17,9,15,17,1605,467,122,12,4,0,421.31,24.51,49.67
2024-08-19,11:37:01,9,14,18,9,14,18,1485,432,122,14,6,2,415.74,24.40,49.56
2024-08-19,11:38:01,9,14,18,9,14,18,1485,432,122,14,6,2,437.50,24.51,49.84
2024-08-19,11:39:01,9,14,18,9,14,18,1485,432,122,14,6,2,438.46,24.20,49.52
2024-08-19,11:40:01,9,14,18,9,14,18,1497,441,119,14,6,2,427.34,24.19,49.94
2024-08-19,11:41:02,9,14,18,9,14,18,1497,441,119,14,6,2,429.31,24.17,50.05
2024-08-19,11:42:02,9,14,18,9,14,18,1497,441,119,14,6,2,424.31,24.25,50.03
2024-08-19,11:43:02,10,14,17,10,14,17,1545,458,116,10,4,2,420.53,24.27,50.11
2024-08-19,11:44:02,10,14,17,10,14,17,1545,458,116,10,4,2,417.45,24.20,49.87
2024-08-19,11:45:02,10,14,17,10,14,17,1545,458,116,10,4,2,427.14,24.21,50.17
2024-08-19,11:46:02,10,14,16,10,14,16,1566,461,114,8,2,2,428.57,24.23,50.05
2024-08-19,11:47:02,10,14,16,10,14,16,1566,461,114,8,2,2,432.21,24.27,50.19
2024-08-19,11:48:02,10,14,16,10,14,16,1566,461,114,8,2,2,436.93,24.24,50.19
2024-08-19,11:49:02,9,14,17,9,14,17,1518,440,114,10,4,4,440.16,24.36,50.28
2024-08-19,11:50:02,9,14,17,9,14,17,1518,440,114,10,4,4,448.95,24.47,49.97
2024-08-19,11:51:02,9,14,17,9,14,17,1518,440,114,10,4,4,441.31,24.67,49.52
2024-08-19,11:52:02,9,14,17,9,14,17,1518,433,114,14,4,4,427.03,24.40,49.77
2024-08-19,11:53:02,9,14,17,9,14,17,1518,433,114,14,4,4,421.00,24.41,49.58
2024-08-19,11:54:02,9,14,17,9,14,17,1518,433,114,14,4,4,420.81,24.41,49.54
2024-08-19,11:55:02,9,15,21,9,15,21,1560,445,126,21,6,6,412.47,24.33,49.75
2024-08-19,11:56:02,9,15,21,9,15,21,1560,445,126,21,6,6,413.52,24.27,50.05
2024-08-19,11:57:02,9,15,21,9,15,21,1560,445,126,21,6,6,415.85,24.21,50.05
2024-08-19,11:58:02,8,14,20,8,14,20,1464,410,129,25,6,6,414.21,24.19,49.96
2024-08-19,12:08:00,13,22,26,13,22,26,2220,688,145,20,6,4,435.34,24.46,50.40
2024-08-19,12:09:00,13,22,25,13,22,25,2229,686,135,20,4,2,435.41,24.54,50.37
2024-08-19,12:10:00,12,21,22,12,21,22,2067,637,133,16,0,0,434.27,24.46,50.26
2024-08-19,12:11:00,12,21,21,12,21,21,2082,630,128,16,0,0,435.06,24.43,50.11
2024-08-19,12:12:00,11,20,20,11,20,20,2004,600,123,16,0,0,433.61,24.44,50.16
2024-08-19,12:13:00,12,20,21,12,20,21,2055,612,137,16,0,0,426.39,24.43,49.98
2024-08-19,12:14:00,12,20,21,12,20,21,2055,612,137,16,0,0,423.15,24.30,50.14
2024-08-19,12:15:00,12,20,21,12,20,21,2055,612,137,16,0,0,417.31,24.40,50.42
2024-08-19,12:16:00,12,21,21,12,21,21,2067,621,144,16,0,0,422.60,24.50,50.13
2024-08-19,12:17:00,12,21,21,12,21,21,2067,621,144,16,0,0,425.75,24.65,49.94
2024-08-19,12:18:00,11,20,20,11,20,20,2067,621,144,16,0,0,430.92,24.78,49.95
2024-08-19,12:19:00,11,20,20,11,20,20,2046,619,165,14,0,0,437.95,24.98,49.61
2024-08-19,12:20:00,11,20,20,11,20,20,2046,619,165,14,0,0,444.97,25.13,49.07
2024-08-19,12:21:00,11,20,20,11,20,20,2046,619,165,14,0,0,444.91,25.22,49.13
2024-08-19,12:22:00,12,22,23,12,22,23,2046,614,177,18,2,2,434.96,25.26,48.83
2024-08-19,12:23:00,12,22,23,12,22,23,2046,614,177,18,2,2,427.08,25.27,48.64
2024-08-19,12:24:00,12,22,23,12,22,23,2046,614,177,18,2,2,430.18,25.30,49.06
2024-08-19,12:25:00,11,21,24,11,21,24,2019,604,175,20,4,4,446.12,25.36,49.01
2024-08-19,12:26:00,11,22,26,11,22,26,2088,621,191,18,6,4,445.75,25.37,49.15
2024-08-19,12:27:00,12,24,31,12,24,31,2151,637,212,27,10,8,454.36,25.36,49.14
2024-08-19,12:28:00,12,25,33,12,25,33,2250,665,230,33,10,8,443.25,25.32,48.47
2024-08-19,12:29:00,12,26,34,12,26,34,2277,684,244,35,10,8,425.22,25.34,49.03
2024-08-19,12:30:01,13,28,36,13,28,36,2403,724,260,37,10,8,437.61,25.37,48.61
2024-08-19,12:31:01,13,29,36,13,29,36,2403,714,246,41,10,8,439.04,25.36,48.68
2024-08-19,12:32:01,14,29,37,14,29,37,2454,731,243,41,10,8,445.55,25.36,49.07
2024-08-19,12:33:01,13,28,36,13,28,36,2439,719,233,43,10,8,467.03,25.41,49.04
2024-08-19,12:34:01,13,28,36,13,28,36,2424,719,230,41,10,8,468.10,25.43,48.87
2024-08-19,12:35:01,14,30,36,14,30,36,2460,731,246,43,8,6,464.34,25.27,48.77
2024-08-19,12:36:01,14,28,34,14,28,34,2397,712,223,41,6,6,441.36,25.29,48.55
2024-08-19,12:37:01,13,27,32,13,27,32,2325,694,216,39,6,4,422.90,25.34,48.05
2024-08-19,12:38:01,13,27,32,13,27,32,2325,694,216,39,6,4,418.75,25.32,48.56
2024-08-19,12:39:01,13,27,32,13,27,32,2325,694,216,39,6,4,437.09,25.40,48.59
2024-08-19,12:40:01,13,26,30,13,26,30,2283,680,209,33,6,4,429.00,25.37,48.25
2024-08-19,12:41:01,13,26,30,13,26,30,2283,680,209,33,6,4,432.10,25.34,48.78
2024-08-19,12:42:01,13,26,30,13,26,30,2283,680,209,33,6,4,436.29,25.37,48.85
2024-08-19,12:43:01,13,27,31,13,27,31,2268,682,207,33,6,4,440.50,25.38,48.75
2024-08-19,12:44:01,13,27,31,13,27,31,2268,682,207,33,6,4,439.31,25.44,48.74
2024-08-19,12:45:01,13,27,31,13,27,31,2268,682,207,33,6,4,453.31,25.53,48.81
2024-08-19,12:46:01,12,26,30,12,26,30,2199,661,200,33,6,4,466.50,25.57,48.41
2024-08-19,12:47:01,12,26,30,12,26,30,2199,661,200,33,6,4,420.88,25.48,48.53
2024-08-19,12:48:01,12,26,30,12,26,30,2199,661,200,33,6,4,447.95,25.36,48.87
2024-08-19,12:49:01,12,26,30,12,26,30,2169,664,209,31,6,4,455.94,25.38,48.49
2024-08-19,12:50:01,12,26,30,12,26,30,2169,664,209,31,6,4,455.17,25.41,48.71
2024-08-19,12:51:01,12,26,30,12,26,30,2169,664,209,31,6,4,472.25,25.41,48.50
2024-08-19,12:52:01,11,27,31,11,27,31,2106,640,209,38,6,4,477.54,25.48,48.89
2024-08-19,12:53:01,11,27,31,11,27,31,2106,640,209,38,6,4,469.72,25.53,48.55
2024-08-19,12:54:01,11,27,31,11,27,31,2106,640,209,38,6,4,519.07,25.54,48.58
2024-08-19,12:55:01,11,27,31,11,27,31,2079,636,209,36,6,4,485.69,25.34,48.78
2024-08-19,12:56:01,11,26,31,11,26,31,2088,636,214,36,6,4,476.52,25.38,48.72
2024-08-19,12:57:01,12,27,33,12,27,33,2172,662,221,34,8,6,464.85,25.33,48.97
2024-08-19,12:58:01,12,28,33,12,28,33,2139,655,237,34,8,6,468.36,25.05,49.02
2024-08-19,12:59:01,12,28,31,12,28,31,2181,664,237,27,4,4,449.75,25.17,49.26
2024-08-19,13:00:01,13,29,34,13,29,34,2256,692,247,33,6,6,445.65,25.10,49.06
2024-08-19,13:01:01,13,28,33,13,28,33,2244,683,230,33,6,6,440.34,25.12,49.09
2024-08-19,13:02:01,14,29,33,14,29,33,2301,697,235,35,6,6,437.57,25.22,49.45
2024-08-19,13:03:01,14,29,34,14,29,34,2379,722,230,39,6,6,435.91,25.40,48.68
2024-08-19,13:04:01,14,28,34,14,28,34,2301,706,226,34,8,8,452.83,25.53,48.51
2024-08-19,13:05:01,15,29,35,15,29,35,2391,736,224,38,8,8,453.90,25.54,48.29
2024-08-19,13:06:01,14,28,34,14,28,34,2235,689,210,40,8,8,464.70,25.56,48.74
2024-08-19,13:07:01,14,28,33,14,28,33,2256,698,205,40,6,6,421.57,25.61,47.69
2024-08-19,13:08:01,14,28,32,14,28,32,2277,703,193,40,6,6,422.71,25.56,47.96
2024-08-19,13:09:01,14,28,32,14,28,32,2277,703,193,40,6,6,431.59,25.54,48.67
2024-08-19,13:10:01,14,27,31,14,27,31,2244,689,182,38,6,6,451.39,25.47,48.93
2024-08-19,13:11:01,14,27,31,14,27,31,2244,689,182,38,6,6,448.87,25.38,48.67
2024-08-19,13:12:01,14,27,31,14,27,31,2244,689,182,38,6,6,438.47,25.33,49.04
2024-08-19,13:13:01,14,26,29,14,26,29,2253,679,172,34,4,4,431.89,25.34,49.31
2024-08-19,13:14:01,14,26,29,14,26,29,2253,679,172,34,4,4,430.47,25.27,48.90
2024-08-19,13:15:01,14,26,29,14,26,29,2253,679,172,34,4,4,419.40,25.22,49.46
2024-08-19,13:16:01,14,25,28,14,25,28,2217,670,177,32,4,4,423.79,25.19,49.29
2024-08-19,13:17:01,14,25,28,14,25,28,2217,670,177,32,4,4,431.95,25.20,49.49
2024-08-19,13:18:01,14,25,28,14,25,28,2217,670,177,32,4,4,431.98,25.20,49.42
2024-08-19,13:19:01,13,25,28,13,25,28,2187,665,179,32,4,4,422.73,25.25,49.01
2024-08-19,13:20:01,12,24,29,12,24,29,2088,635,172,30,6,6,426.38,25.26,49.40
2024-08-19,13:21:01,12,25,28,12,25,28,2166,649,176,28,4,4,432.45,25.23,49.55
2024-08-19,13:22:01,11,24,27,11,24,27,2124,635,185,30,4,4,425.10,25.27,49.01
2024-08-19,13:23:01,12,26,27,12,26,27,2328,694,197,28,2,2,409.05,25.23,49.20
2024-08-19,13:24:01,12,26,27,12,26,27,2292,685,197,30,2,2,422.95,25.25,49.29
2024-08-19,13:25:01,12,27,28,12,27,28,2319,689,207,34,2,2,419.79,25.20,49.30
2024-08-19,13:26:02,14,29,31,14,29,31,2388,719,214,36,2,2,428.88,25.19,49.60
2024-08-19,13:27:02,14,30,31,14,30,31,2388,726,214,38,2,2,433.37,25.17,49.34
2024-08-19,13:28:02,15,32,33,15,31,33,2493,758,228,42,2,2,433.36,25.23,49.50
2024-08-19,13:29:02,14,31,32,14,30,32,2409,728,219,40,2,2,431.00,25.22,49.53
2024-08-19,13:30:02,14,32,33,14,31,33,2451,735,226,45,2,2,437.00,25.19,49.51
2024-08-19,13:31:02,14,31,33,14,30,33,2442,735,226,47,2,2,437.98,25.19,49.49
2024-08-19,13:32:02,14,31,33,14,30,33,2442,735,226,47,2,2,413.92,25.16,49.24
2024-08-19,13:33:02,14,31,33,14,30,33,2442,735,226,47,2,2,414.95,25.02,48.79
2024-08-19,13:34:02,14,30,32,14,30,32,2394,726,222,43,2,2,417.38,25.06,49.30
2024-08-19,13:35:02,14,30,32,14,30,32,2394,726,222,43,2,2,405.52,25.12,48.95
2024-08-19,13:36:02,14,30,32,14,30,32,2394,726,222,43,2,2,409.96,25.10,48.96
2024-08-19,13:37:02,14,29,33,14,29,33,2331,709,219,41,4,4,418.00,25.12,49.38
2024-08-19,13:38:02,14,29,33,14,29,33,2331,709,219,41,4,4,419.32,25.12,48.88
2024-08-19,13:39:02,14,29,33,14,29,33,2331,709,219,41,4,4,418.53,25.16,49.08
2024-08-19,13:40:02,14,28,31,14,28,31,2316,704,198,35,4,4,422.65,25.01,48.75
2024-08-19,13:41:02,14,28,31,14,28,31,2316,704,198,35,4,4,392.66,25.06,49.02
2024-08-19,13:42:02,14,28,31,14,28,31,2316,704,198,35,4,4,397.29,25.15,49.03
2024-08-19,13:43:02,13,26,30,13,26,30,2364,723,200,29,4,4,410.12,25.20,49.26
2024-08-19,13:44:02,13,26,30,13,26,30,2364,723,200,29,4,4,413.14,25.26,49.31
2024-08-19,13:45:02,13,26,30,13,26,30,2364,723,200,29,4,4,425.97,25.27,49.33
2024-08-19,13:46:02,13,27,30,13,27,30,2337,712,197,29,4,4,426.18,25.25,49.20
2024-08-19,13:47:02,13,27,30,13,27,30,2337,712,197,29,4,4,420.58,25.20,49.04
2024-08-19,13:48:02,13,27,30,13,27,30,2337,712,197,29,4,4,406.06,25.23,48.99
2024-08-19,13:49:02,14,25,29,14,25,29,2280,698,188,25,4,4,410.98,25.25,49.07
2024-08-19,13:50:02,13,24,28,13,24,28,2280,698,188,25,4,4,404.88,25.25,48.90
2024-08-19,13:51:02,13,24,28,13,24,28,2280,698,188,25,4,4,411.36,25.20,49.04
2024-08-19,13:52:02,12,22,26,12,22,26,2211,675,176,21,4,4,413.44,25.33,48.83
2024-08-19,13:53:02,13,23,27,13,23,27,2211,675,176,21,4,4,414.84,25.32,48.76
2024-08-19,13:54:02,13,23,27,13,23,27,2211,675,176,21,4,4,413.49,25.26,48.75
2024-08-19,13:55:02,14,24,28,14,24,28,2289,707,185,21,4,4,410.60,25.25,48.65
2024-08-19,13:56:02,14,24,28,14,24,28,2289,707,185,21,4,4,427.79,25.37,48.94
2024-08-19,13:57:02,14,24,28,14,24,28,2289,707,185,21,4,4,416.15,25.34,48.41
2024-08-19,13:58:02,13,23,25,13,23,25,2214,688,174,12,2,2,413.68,25.47,48.66
2024-08-19,13:59:02,13,24,28,13,24,28,2256,702,188,17,6,6,436.80,25.48,48.81
2024-08-19,14:00:02,14,24,29,14,24,29,2319,718,188,17,6,6,430.91,25.47,48.73
2024-08-19,14:01:02,14,24,27,14,24,27,2298,709,184,17,4,4,429.63,25.44,47.77
2024-08-19,14:02:02,15,25,28,15,25,28,2403,730,201,19,4,4,418.14,25.51,48.51
2024-08-19,14:03:02,14,25,28,14,25,28,2361,714,187,21,4,4,424.47,25.56,48.58
2024-08-19,14:04:02,14,24,28,14,24,28,2373,711,187,23,4,4,424.08,25.51,48.27
2024-08-19,14:05:02,14,26,31,14,26,31,2436,728,208,29,6,6,418.48,25.56,48.73
2024-08-19,14:06:02,14,28,34,14,28,34,2448,733,222,35,6,6,415.67,25.51,48.51
2024-08-19,14:07:02,14,28,35,14,28,35,2463,731,208,37,8,8,417.99,25.57,48.54
2024-08-19,14:08:02,15,29,36,15,29,36,2532,745,219,39,8,8,430.52,25.56,48.85
2024-08-19,14:09:02,14,27,31,14,27,31,2421,715,198,32,4,4,431.41,25.53,48.84
2024-08-19,14:10:02,15,28,31,15,28,31,2496,727,193,34,4,4,432.09,25.54,48.83
2024-08-19,14:11:02,15,28,31,15,28,31,2496,727,193,34,4,4,434.90,25.54,48.87
2024-08-19,14:12:02,15,28,31,15,28,31,2496,727,193,34,4,4,447.22,25.64,48.76
2024-08-19,14:13:02,15,27,31,15,27,31,2490,729,186,32,4,4,472.04,25.73,48.65
2024-08-19,14:14:02,15,27,31,15,27,31,2490,729,186,32,4,4,443.69,25.73,47.78
2024-08-19,14:15:02,15,27,31,15,27,31,2490,729,186,32,4,4,406.16,25.65,48.27
2024-08-19,14:16:02,14,26,30,14,26,30,2364,694,181,30,4,4,415.12,25.65,48.25
2024-08-19,14:17:02,14,26,30,14,26,30,2364,694,181,30,4,4,425.17,25.63,48.79
2024-08-19,14:18:02,14,26,30,14,26,30,2364,694,181,30,4,4,394.65,25.51,48.52
2024-08-19,14:19:02,13,25,31,13,25,31,2280,675,190,30,6,6,391.52,25.56,48.65
2024-08-19,14:20:02,12,24,30,12,24,30,2280,675,190,30,6,6,393.27,25.53,48.62
2024-08-19,14:21:02,12,24,30,12,24,30,2280,675,190,30,6,6,389.15,25.53,48.31
2024-08-19,14:22:02,12,25,30,12,25,30,2322,696,193,26,6,6,387.76,25.44,48.41
2024-08-19,14:23:03,13,26,31,13,26,31,2322,696,193,26,6,6,386.63,25.53,48.59
2024-08-19,14:24:03,13,26,31,13,26,31,2322,696,193,26,6,6,374.61,25.57,48.33
2024-08-19,14:25:03,14,26,29,14,26,29,2370,714,188,20,4,4,377.08,25.54,48.58
2024-08-19,14:26:03,14,26,29,14,26,29,2370,714,188,20,4,4,386.27,25.53,48.44
2024-08-19,14:27:03,13,25,28,13,25,28,2370,714,188,20,4,4,387.16,25.47,48.63
2024-08-19,14:28:03,15,24,28,15,24,28,2475,742,177,16,6,6,389.84,25.57,48.72
2024-08-19,14:29:03,15,24,28,15,24,28,2475,742,177,16,6,6,395.94,25.58,48.52
2024-08-19,14:30:03,15,24,28,15,24,28,2475,742,177,16,6,6,391.70,25.47,48.17
2024-08-19,14:31:03,14,22,26,14,22,26,2391,716,170,12,4,4,387.04,25.54,48.61
2024-08-19,14:32:03,14,22,26,14,22,26,2391,716,170,12,4,4,399.44,25.53,48.74
2024-08-19,14:33:03,14,22,26,14,22,26,2391,716,170,12,4,4,402.91,25.57,48.60
2024-08-19,14:34:03,14,22,25,14,22,25,2385,716,166,10,4,4,403.29,25.50,48.22
2024-08-19,14:35:03,14,22,25,14,22,25,2385,716,166,10,4,4,398.55,25.48,48.28
2024-08-19,14:36:03,14,22,25,14,22,25,2385,716,166,10,4,4,395.72,25.61,48.39
2024-08-19,14:37:03,16,23,27,16,23,27,2490,746,176,8,4,4,398.60,25.58,48.36
2024-08-19,14:38:03,16,23,27,16,23,27,2490,746,176,8,4,4,399.71,25.44,48.57
2024-08-19,14:39:03,16,23,27,16,23,27,2490,746,176,8,4,4,398.18,25.43,48.64
2024-08-19,14:40:03,16,23,26,16,23,26,2478,750,178,4,4,4,401.05,25.38,48.43
2024-08-19,14:41:03,15,22,25,15,22,25,2478,750,178,4,4,4,412.80,25.48,49.42
2024-08-19,14:42:03,15,22,25,15,22,25,2478,750,178,4,4,4,414.44,25.46,49.01
2024-08-19,14:43:03,15,23,26,15,23,26,2541,774,189,4,4,4,413.96,25.26,48.87
2024-08-19,14:44:03,16,24,27,16,24,27,2541,774,189,4,4,4,397.93,25.32,49.97
2024-08-19,14:45:03,16,24,27,16,24,27,2541,774,189,4,4,4,473.62,25.50,50.81
2024-08-19,14:46:03,16,23,26,16,23,26,2487,758,182,4,4,4,452.82,25.41,49.33
2024-08-19,14:47:03,16,23,26,16,23,26,2487,758,182,4,4,4,415.59,25.36,49.39
2024-08-19,14:48:03,15,22,25,15,22,25,2487,758,182,4,4,4,408.24,25.34,50.34
2024-08-19,14:49:03,16,23,25,16,23,25,2565,786,187,2,2,2,448.11,25.54,50.05
