Date,Time,NO2 ppb,NO2 µg/m³
18:08:24,13:30:53,-3.2259104,-6.1695538
18:08:24,13:31:59,-3.2130501,-6.1449585
18:08:24,13:33:04,-3.3067436,-6.3241472
18:08:24,13:34:09,-3.2623835,-6.2393084
18:08:24,13:35:15,-3.3536756,-6.4139047
18:08:24,13:36:20,-3.3274908,-6.3638263
18:08:24,13:37:26,-3.3074708,-6.3255382
18:08:24,13:38:31,-3.4065099,-6.5149503
18:08:24,13:39:37,-3.7980251,-7.2637234
18:08:24,13:40:42,-3.6914897,-7.0599742
18:08:24,13:41:47,-3.8017411,-7.2708302
18:08:24,13:42:53,-3.6947584,-7.0662255
18:08:24,13:43:58,-3.560828,-6.8100834
18:08:24,13:45:04,-3.5212178,-6.7343292
18:08:24,13:46:09,-3.5007946,-6.6952701
18:08:24,13:47:15,-3.3505077,-6.407846
18:08:24,13:48:20,-3.3409207,-6.3895111
18:08:24,13:49:25,-3.325094,-6.3592424
18:08:24,13:50:31,-3.2799497,-6.2729039
18:08:24,13:51:36,-3.1979203,-6.1160226
18:08:24,13:52:42,-3.2685924,-6.251183
18:08:24,13:53:47,-3.0625179,-5.8570657
18:08:24,13:54:53,-2.8759243,-5.5002055
18:08:24,13:55:58,-2.8758938,-5.5001469
18:08:24,13:57:03,-2.8656141,-5.4804873
18:08:24,13:58:09,-2.9273696,-5.5985942
18:08:24,13:59:14,-2.83776,-5.4272161
18:08:24,14:00:20,-2.8105717,-5.3752184
18:08:24,14:01:25,-2.8198698,-5.3930011
18:08:24,14:02:31,-2.97123,-5.6824775
18:08:24,14:03:36,-2.8894814,-5.5261331
18:08:24,14:04:41,-2.9815621,-5.7022376
18:08:24,14:05:47,-3.1061113,-5.9404378
18:08:24,14:06:52,-3.0477078,-5.8287411
18:08:24,14:07:58,-3.0819635,-5.8942552
18:08:24,14:09:03,-3.0955381,-5.9202166
18:08:24,14:10:09,-3.0078609,-5.7525339
18:08:24,14:11:14,-2.9476128,-5.6373096
18:08:24,14:12:19,-3.6089344,-6.9020872
18:08:24,14:13:25,-3.6197221,-6.9227185
18:08:24,14:14:30,-3.6566639,-6.9933696
18:08:24,14:15:36,-3.6843078,-7.0462389
18:08:24,14:16:41,-3.6584604,-6.9968057
18:08:24,14:17:47,-3.5824165,-6.8513718
18:08:24,14:18:52,-3.6067305,-6.897872
18:08:24,14:19:58,-3.5203459,-6.7326617
18:08:24,14:21:03,-3.4548748,-6.6074481
18:08:24,14:22:08,-3.5870609,-6.8602543
18:08:24,14:23:14,-3.53424,-6.759234
18:08:24,14:24:19,-3.563983,-6.8161173
18:08:24,14:25:25,-3.5129321,-6.7184825
18:08:24,14:26:30,-3.553169,-6.7954359
18:08:24,14:27:36,-3.6463845,-6.9737105
18:08:24,14:28:41,-3.6970103,-7.0705323
18:08:24,14:29:46,-3.7149534,-7.1048484
18:08:24,14:30:52,-3.6929133,-7.0626969
18:08:24,14:31:57,-3.6880715,-7.0534368
18:08:24,14:33:03,-3.6414638,-6.9642997
18:08:24,14:34:08,-3.5150175,-6.7224712
18:08:24,14:35:14,-3.4717879,-6.6397943
18:08:24,14:36:19,-3.4783473,-6.6523395
18:08:24,14:37:24,-3.5075817,-6.70825
18:08:24,14:38:30,-3.5278473,-6.7470078
18:08:24,14:39:35,-7.0130157,-13.4123933
18:08:24,14:40:41,-3.0247612,-5.7848558
18:08:24,14:41:46,-2.8222532,-5.3975592
18:08:24,14:42:51,-2.4392776,-4.6651187
18:08:24,14:43:57,-2.5154486,-4.8107953
18:08:24,14:45:02,-2.492826,-4.76753
18:08:24,14:46:08,-2.4327402,-4.6526155
18:08:24,14:47:13,-2.3461673,-4.4870453
18:08:24,14:48:19,-1.7573843,-3.3609974
18:08:24,14:49:24,-2.2240062,-4.2534118
18:08:24,14:50:29,-3.1496341,-6.0236754
18:08:24,14:51:35,-3.2351515,-6.1872272
18:08:24,14:52:40,-3.3511651,-6.4091034
18:08:24,14:53:46,-3.3954415,-6.493782
18:08:24,14:54:51,-3.6752553,-7.0289259
18:08:24,14:55:57,-3.8686449,-7.3987837
18:08:24,14:57:02,-3.9256632,-7.5078311
18:08:24,14:58:07,-1.371105,-2.6222382
18:08:24,14:59:13,-1.3603261,-2.6016235
18:08:24,15:00:18,-1.4378641,-2.7499151
18:08:24,15:01:24,-1.458734,-2.7898288
18:08:24,15:02:29,-1.4420092,-2.7578425
18:08:24,15:03:35,-1.2886508,-2.4645445
18:08:24,15:04:40,-1.1632955,-2.2248027
18:08:24,15:05:45,-0.9420472,-1.8016654
18:08:24,15:06:51,-0.777739,-1.4874258
18:08:24,15:07:56,-0.6641178,-1.2701254
18:08:24,15:09:02,-0.5541773,-1.059864
18:08:24,15:10:07,-0.420383,-0.8039824
18:08:24,15:11:12,-0.4098406,-0.7838202
18:08:24,15:12:18,-0.4290324,-0.8205244
18:08:24,15:13:23,-0.4874577,-0.9322627
18:08:24,15:14:29,-0.6079404,-1.1626861
18:08:24,15:15:34,-0.6751728,-1.291268
18:08:24,15:16:40,-0.721934,-1.3806988
18:08:24,15:17:45,-0.6337047,-1.2119602
18:08:24,15:18:50,-0.7193882,-1.3758301
18:08:24,15:19:56,-0.7738437,-1.4799759
18:08:24,15:21:01,-0.9490185,-1.8149979
18:08:24,15:22:07,-1.0310785,-1.9719376
18:08:24,15:23:12,-1.0767047,-2.0591979
18:08:24,15:24:18,-1.0781288,-2.0619214
18:08:24,15:25:23,-1.0963435,-2.0967569
18:08:24,15:26:28,-1.1128142,-2.1282573
18:08:24,15:27:34,-1.0550199,-2.0177255
18:08:24,15:28:39,-1.0587093,-2.0247815
18:08:24,15:29:45,-1.0189718,-1.9487837
18:08:24,15:30:50,-1.08999,-2.0846059
18:08:24,15:31:56,-1.0613997,-2.029927
18:08:24,15:33:01,-1.0843639,-2.0738461
18:08:24,15:34:06,-1.1405282,-2.1812601
18:08:24,15:35:12,-1.3803941,-2.6400037
18:08:24,15:36:17,-2.1383576,-4.0896091
18:08:24,15:37:23,-2.0567884,-3.9336081
18:08:24,15:38:28,-2.0869255,-3.9912451
18:08:24,15:39:34,-2.2576487,-4.3177533
18:08:24,15:40:39,-2.1641395,-4.138917
18:08:24,15:41:44,-2.5285237,-4.8358016
18:08:24,15:42:50,-5.4130702,-10.3524971
18:08:24,15:43:55,-5.609334,-10.7278526
18:08:24,15:45:01,-1.7118412,-3.2738965
18:08:24,15:46:06,-1.534883,-2.9354639
18:08:24,15:47:12,-1.6645369,-3.1834266
18:08:24,15:48:17,-1.4727773,-2.8166866
18:08:24,15:49:22,-1.5009557,-2.8705778
18:08:24,15:50:28,-1.2823104,-2.4524186
18:08:24,15:51:33,-1.481935,-2.8342009
18:08:24,15:52:39,-1.4054441,-2.687912
18:08:24,15:53:44,-1.6110103,-3.0810573
18:08:24,15:54:50,-1.7118456,-3.2739048
18:08:24,15:55:55,-1.5487028,-2.9618942
18:08:24,15:57:01,-1.4191194,-2.7140658
18:08:24,15:58:06,-1.4878721,-2.8455555
18:08:24,15:59:11,-1.5417054,-2.9485116
18:08:24,16:00:17,-1.5728503,-3.0080764
18:08:24,16:01:22,-1.4776146,-2.825938
18:08:24,16:02:28,-1.5360398,-2.9376762
18:08:24,16:03:33,-1.5113316,-2.8904217
18:08:24,16:04:39,-1.5385461,-2.9424694
18:08:24,16:05:44,-1.5220317,-2.9108856
18:08:24,16:06:49,-1.6854856,-3.2234912
18:08:24,16:07:55,-2.0035512,-3.8317919
18:08:24,16:09:00,-1.9532801,-3.7356482
18:08:24,16:10:06,-1.7374391,-3.3228521
18:08:24,16:11:11,-1.8257341,-3.4917166
18:08:24,16:12:17,-1.4660909,-2.8038988
18:08:24,16:13:22,-1.4153466,-2.7068505
18:08:24,16:14:27,-1.7345996,-3.3174217
18:08:24,16:15:33,-1.720666,-3.2907739
18:08:24,16:16:38,-1.5845406,-3.0304339
18:08:24,16:17:44,-1.7502686,-3.3473887
18:08:24,16:18:49,-1.7156007,-3.2810864
18:08:24,16:19:55,-1.7267345,-3.3023798
18:08:24,16:21:00,-1.9965843,-3.8184676
18:08:24,16:22:05,-2.2696674,-4.3407388
18:08:24,16:23:11,-2.7831249,-5.3227262
18:08:24,16:24:16,-2.674547,-5.1150713
18:08:24,16:25:22,-1.1917938,-2.2793057
18:08:24,16:26:27,-1.6771209,-3.2074938
18:08:24,16:27:33,-1.5126199,-2.8928854
18:08:24,16:28:38,-1.4722602,-2.8156977
18:08:24,16:29:43,-1.416223,-2.7085266
18:08:24,16:30:49,-1.5508982,-2.9660929
18:08:24,16:31:54,-1.4239874,-2.7233758
18:08:24,16:33:00,-1.4781318,-2.826927
18:08:24,16:34:05,-1.5598454,-2.9832041
18:08:24,16:35:10,-1.6783786,-3.2098992
18:08:24,16:36:16,-2.3048525,-4.4080305
18:08:24,16:37:21,-1.8836818,-3.6025414
18:08:24,16:38:27,-1.9436274,-3.7171874
18:08:24,16:39:32,-1.9019051,-3.6373935
18:08:24,16:40:38,-1.9685592,-3.7648695
18:08:24,16:41:43,-2.0374696,-3.8966608
18:08:24,16:42:48,-2.0640619,-3.9475183
18:08:24,16:43:54,-2.1201124,-4.0547152
18:08:24,16:44:59,-2.3592639,-4.5120921
18:08:24,16:46:05,-2.3738329,-4.5399556
18:08:24,16:47:10,-2.1922128,-4.1926069
18:08:24,16:48:16,-2.022655,-3.8683279
18:08:24,16:49:21,-2.0718174,-3.9623508
18:08:24,16:50:26,-2.0437617,-3.9086943
18:08:24,16:51:32,-2.0292058,-3.880856
18:08:24,16:52:37,-1.9858929,-3.7980201
18:08:24,16:53:43,-1.9241377,-3.6799135
18:08:24,16:54:48,-1.9550198,-3.7389753
18:08:24,16:55:54,-1.9529954,-3.7351038
18:08:24,16:56:59,-2.0332456,-3.8885822
18:08:24,16:58:04,-1.9605012,-3.7494586
18:08:24,16:59:10,-1.9750265,-3.7772381
18:08:24,17:00:15,-1.8567695,-3.5510716
18:08:24,17:01:21,-1.8657082,-3.5681667
18:08:24,17:02:26,-1.7606838,-3.3673077
18:08:24,17:03:31,-1.7432315,-3.3339303
18:08:24,17:04:37,-1.7466099,-3.3403916
18:08:24,17:05:42,-1.8242794,-3.4889345
18:08:24,17:06:48,-1.8332486,-3.506088
18:08:24,17:07:53,-1.794633,-3.4322357
18:08:24,17:08:59,-1.7544137,-3.3553164
18:08:24,17:10:04,-1.8209187,-3.482507
18:08:24,17:11:10,-1.9123115,-3.6572957
18:08:24,17:12:15,-1.989337,-3.8046069
18:08:24,17:13:20,-2.0378072,-3.8973064
18:08:24,17:14:26,-2.020942,-3.8650515
18:08:24,17:15:31,-2.285836,-4.3716612
18:08:24,17:16:37,-2.3129539,-4.4235244
18:08:24,17:17:42,-2.1466742,-4.1055145
18:08:24,17:18:47,-2.1760268,-4.1616511
18:08:24,17:19:53,-2.711822,-5.1863599
18:08:24,17:20:58,-2.7543812,-5.2677541
18:08:24,17:22:04,-2.8038414,-5.3623466
18:08:24,17:23:09,-2.973412,-5.6866508
18:08:24,17:24:15,-3.0278149,-5.7906961
18:08:24,17:25:20,-3.1249962,-5.9765553
18:08:24,17:26:26,-3.180845,-6.0833664
18:08:24,17:27:31,-3.1638703,-6.0509019
18:08:24,17:28:36,-3.0915289,-5.912549
18:08:24,17:29:42,-3.1701581,-6.0629277
18:08:24,17:30:47,-3.1531701,-6.0304379
18:08:24,17:31:53,-3.1815896,-6.0847902
18:08:24,17:32:58,-3.0040226,-5.7451935
18:08:24,17:34:04,-3.2053516,-6.1302352
18:08:24,17:35:09,-3.2380738,-6.1928163
18:08:24,17:36:14,-3.0196915,-5.7751598
18:08:24,17:37:20,-2.9631021,-5.6669331
18:08:24,17:38:25,-3.0631051,-5.8581886
18:08:24,17:39:31,-3.010078,-5.7567739
18:08:24,17:40:36,-3.0442944,-5.8222132
18:08:24,17:41:42,-2.8951731,-5.5370188
18:08:24,17:42:47,-3.1486442,-6.0217819
18:08:24,17:43:52,-3.229109,-6.1756711
18:08:24,17:44:58,-3.0939519,-5.9171829
18:08:24,17:46:03,-3.1467335,-6.0181279
18:08:24,17:47:09,-3.1310034,-5.9880443
18:08:24,17:48:14,-3.172143,-6.0667233
18:08:24,17:49:20,-3.0286126,-5.7922215
18:08:24,17:50:25,-3.269438,-6.2528005
18:08:24,17:51:31,-3.2163627,-6.1512938
18:08:24,17:52:36,-3.2170682,-6.1526432
18:08:24,17:53:41,-3.207433,-6.1342158
18:08:24,17:54:47,-3.1468124,-6.0182791
18:08:24,17:55:52,-3.167047,-6.0569773
18:08:24,17:56:58,-3.1562154,-6.036262
18:08:24,17:58:03,-3.1570392,-6.0378375
18:08:24,17:59:09,-3.2901983,-6.2925043
18:08:24,18:00:14,-3.2486558,-6.2130542
18:08:24,18:01:19,-3.2772067,-6.2676578
18:08:24,18:02:25,-3.4878073,-6.6704316
18:08:24,18:03:30,-3.3949685,-6.4928775
18:08:24,18:04:36,-3.4496517,-6.5974588
18:08:24,18:05:41,-3.587955,-6.8619642
18:08:24,18:06:46,-3.221704,-6.161509
18:08:24,18:07:52,-3.0273154,-5.7897406
18:08:24,18:08:57,-3.0121155,-5.7606711
18:08:24,18:10:03,-2.9190488,-5.5826807
18:08:24,18:11:08,-3.0469322,-5.8272581
18:08:24,18:12:14,-2.8116934,-5.3773637
18:08:24,18:13:19,-2.7968745,-5.3490224
18:08:24,18:14:24,-2.8523378,-5.4550962
18:08:24,18:15:30,-2.8521711,-5.4547772
18:08:24,18:16:35,-3.052418,-5.8377495
18:08:24,18:17:41,-3.0002017,-5.737886
18:08:24,18:18:46,-3.1317043,-5.9893847
18:08:24,18:19:52,-3.0212688,-5.7781768
18:08:24,18:20:57,-3.0678723,-5.8673058
18:08:24,18:22:02,-3.0330641,-5.800735
18:08:24,18:23:08,-3.1237824,-5.9742341
18:08:24,18:24:13,-3.202635,-6.1250396
18:08:24,18:25:19,-3.1208949,-5.9687114
18:08:24,18:26:24,-3.1739352,-6.0701513
18:08:24,18:27:29,-3.2496417,-6.2149396
18:08:24,18:28:35,-3.2924199,-6.2967529
18:08:24,18:29:40,-3.192075,-6.1048436
18:08:24,18:30:46,-3.0062134,-5.7493834
18:08:24,18:31:51,-3.2866974,-6.285809
18:08:24,18:32:57,-3.0678942,-5.8673477
18:08:24,18:34:02,-3.2523713,-6.22016
18:08:24,18:35:07,-3.1616795,-6.0467119
18:08:24,18:36:13,-3.1015279,-5.9316721
18:08:24,18:37:18,-3.2068985,-6.1331935
18:08:24,18:38:24,-3.1882632,-6.0975533
18:08:24,18:39:29,-3.2231762,-6.1643248
18:08:24,18:40:35,-2.5417297,-4.8610582
18:08:24,18:41:40,-2.5804639,-4.9351373
18:08:24,18:42:45,-2.5931444,-4.9593887
18:08:24,18:43:51,-2.5193133,-4.8181868
18:08:24,18:44:56,-2.4899778,-4.7620826
18:08:24,18:46:02,-2.531214,-4.8409467
18:08:24,18:47:07,-2.5631564,-4.9020367
18:08:24,18:48:13,-2.5277131,-4.8342514
18:08:24,18:49:18,-2.567446,-4.9102407
18:08:24,18:50:23,-2.5539546,-4.884438
18:08:24,18:51:29,-2.5528023,-4.8822346
18:08:24,18:52:34,-15.8908978,-30.3913403
18:08:24,18:53:40,-5.2933149,-10.1234651
18:08:24,18:54:45,-4.9826145,-9.5292501
18:08:24,18:55:51,-4.3015056,-8.2266293
18:08:24,18:56:56,-5.1819458,-9.9104719
18:08:24,18:58:01,-8.3048201,-15.8829689
18:08:24,18:59:07,-2.9382799,-5.6194601
18:08:24,19:00:12,-6.1427016,-11.7479169
18:08:24,19:01:18,-5.3475642,-10.2272165
18:08:24,19:02:23,-4.988574,-9.5406475
18:08:24,19:03:29,-1.8283367,-3.4966941
18:08:24,19:04:34,-4.1281538,-7.8950944
18:08:24,19:05:39,-3.4047,-6.5114889
18:08:24,19:06:45,-3.3405349,-6.388773
18:08:24,19:07:50,-3.5746655,-6.8365479
18:08:24,19:08:56,-3.4433072,-6.5853252
18:08:24,19:10:01,-3.442961,-6.5846629
18:08:24,19:11:07,-2.5987048,-4.9700232
18:08:24,19:12:12,-3.5700648,-6.8277488
18:08:24,19:13:17,-4.8353596,-9.2476254
18:08:24,19:14:23,-5.0399265,-9.6388597
18:08:24,19:15:28,-3.8969591,-7.4529343
18:08:24,19:16:34,-5.9750109,-11.4272094
18:08:24,19:17:39,-2.5470755,-4.8712821
18:08:24,19:18:45,-3.4435656,-6.5858192
18:08:24,19:19:50,-4.8802805,-9.3335361
18:08:24,19:20:55,-6.2576857,-11.9678247
18:08:24,19:22:01,-4.5767756,-8.7530832
18:08:24,19:23:06,-4.4019947,-8.4188147
18:08:24,19:24:12,-4.3776898,-8.3723316
18:08:24,19:25:17,-4.5783663,-8.7561255
18:08:24,19:26:23,-4.4567747,-8.5235815
18:08:24,19:27:28,-4.2432909,-8.1152935
18:08:24,19:28:33,-4.2300668,-8.090003
18:08:24,19:29:39,-4.574935,-8.7495632
18:08:24,19:30:44,-4.8129959,-9.204855
18:08:24,19:31:50,-4.8393517,-9.2552605
18:08:24,19:32:55,-4.8288965,-9.2352648
18:08:24,19:34:01,-4.7772059,-9.1364069
18:08:24,19:35:06,-4.8732133,-9.3200207
18:08:24,19:36:12,-5.1700406,-9.8877029
18:08:24,19:37:17,-5.2770019,-10.0922668
18:08:24,19:38:22,-5.6693845,-10.8426989
18:08:24,19:39:28,-5.8306828,-11.1511815
18:08:24,19:40:33,-5.2847266,-10.1070392
18:08:24,19:41:39,-5.9843478,-11.4450657
18:08:24,19:42:44,-5.5381975,-10.5918026
18:08:24,19:43:50,-5.4914103,-10.5023229
18:08:24,19:44:55,-6.0426903,-11.5566456
18:08:24,19:46:00,-6.1111932,-11.6876578
18:08:24,19:47:06,-5.7783704,-11.0511339
18:08:24,19:48:11,-6.1810327,-11.8212259
18:08:24,19:49:17,-6.4405942,-12.3176372
18:08:24,19:50:22,-6.6251631,-12.6706254
18:08:24,19:51:27,-63.9529228,-122.3099589
18:08:24,19:52:33,-3.5311027,-6.7532339
18:08:24,19:53:38,-3.6943245,-7.0653958
18:08:24,19:54:44,-3.7665126,-7.2034554
18:08:24,19:55:49,-3.7399683,-7.1526895
18:08:24,19:56:55,-3.8627424,-7.387495
18:08:24,19:58:00,-3.7567065,-7.1847014
18:08:24,19:59:05,-3.6999156,-7.0760889
18:08:24,20:00:11,-3.9030802,-7.4646411
18:08:24,20:01:16,-3.9657688,-7.5845327
18:08:24,20:02:22,-3.9569225,-7.5676146
18:08:24,20:03:27,-3.7922285,-7.2526369
18:08:24,20:04:33,-3.9342211,-7.5241976
18:08:24,20:05:38,-3.8378857,-7.3399563
18:08:24,20:06:43,-3.9585611,-7.5707483
18:08:24,20:07:49,-4.0304909,-7.7083139
18:08:24,20:08:54,-4.1746693,-7.984055
18:08:24,20:10:00,-4.1508641,-7.9385276
18:08:24,20:11:05,-4.1751428,-7.9849606
18:08:24,20:12:10,-4.1539445,-7.9444189
18:08:24,20:13:16,-4.1418638,-7.9213147
18:08:24,20:14:21,-4.2784052,-8.1824503
18:08:24,20:15:27,-4.3074999,-8.2380934
18:08:24,20:16:32,-4.3303237,-8.281744
