Date,Time,PM1.0 ug/m3 (ultrafine particles),"PM2.5 ug/m3 (combustion particles, organic compounds, metals)","PM10 ug/m3  (dust, pollen, mould spores)",PM1.0 ug/m3 (atmos env),PM2.5 ug/m3 (atmos env),PM10 ug/m3 (atmos env),>0.3um in 0.1L air,>0.5um in 0.1L air,>1.0um in 0.1L air,>2.5um in 0.1L air,>5.0um in 0.1L air,>10um in 0.1L air,CO2 in ppm,Temperature in C,Relative Humidity
2024-08-22,11:39:01,5,9,12,5,9,12,966,284,55,14,4,2,399.70,23.90,60.06
2024-08-22,11:40:01,5,9,12,5,9,12,966,284,55,14,4,2,397.58,24.00,59.94
2024-08-22,11:41:01,5,9,12,5,9,12,966,284,55,14,4,2,395.45,24.02,59.84
2024-08-22,11:42:01,5,8,11,5,8,11,972,287,53,10,4,2,401.02,24.00,59.94
2024-08-22,11:43:01,5,8,11,5,8,11,972,287,53,10,4,2,390.64,23.93,60.14
2024-08-22,11:44:01,5,8,11,5,8,11,972,287,53,10,4,2,442.07,23.71,60.72
2024-08-22,11:45:01,4,8,10,4,8,10,909,266,49,10,4,2,532.41,23.92,60.43
2024-08-22,11:46:01,4,8,10,4,8,10,909,266,49,10,4,2,417.85,23.95,60.31
2024-08-22,11:47:01,4,8,10,4,8,10,909,266,49,10,4,2,565.32,24.13,60.41
2024-08-22,11:48:01,4,7,10,4,7,10,909,266,52,6,4,2,459.02,24.06,59.95
2024-08-22,11:49:01,4,7,10,4,7,10,909,266,52,6,4,2,435.80,24.16,59.86
2024-08-22,11:50:01,4,7,10,4,7,10,909,266,52,6,4,2,443.85,24.13,60.14
2024-08-22,11:51:01,4,7,11,4,7,11,915,268,56,8,6,4,441.34,24.13,59.90
2024-08-22,11:52:01,4,7,11,4,7,11,915,268,56,8,6,4,551.81,24.17,59.92
2024-08-22,11:53:01,4,7,11,4,7,11,915,268,56,8,6,4,472.58,24.10,60.39
2024-08-22,11:54:01,4,7,11,4,7,11,951,279,54,8,6,4,431.15,24.11,59.89
2024-08-22,11:55:01,4,7,11,4,7,11,951,279,54,8,6,4,407.83,24.09,59.91
2024-08-22,11:56:01,4,7,11,4,7,11,951,279,54,8,6,4,403.17,24.06,60.06
2024-08-22,11:57:01,5,7,10,5,7,10,960,281,57,6,4,2,387.13,23.97,60.15
2024-08-22,11:58:01,5,7,10,5,7,10,960,281,57,6,4,2,409.30,23.99,60.36
2024-08-22,11:59:01,5,7,10,5,7,10,960,281,57,6,4,2,415.55,24.11,60.36
2024-08-22,12:00:01,5,8,9,5,8,9,927,270,57,6,2,2,434.68,23.95,60.36
2024-08-22,12:01:01,5,8,9,5,8,9,927,270,57,6,2,2,392.46,23.90,60.51
2024-08-22,12:02:01,5,8,9,5,8,9,927,270,57,6,2,2,407.63,23.99,60.30
2024-08-22,12:03:01,4,7,8,4,7,8,885,254,44,6,2,2,399.17,24.06,60.29
2024-08-22,12:04:01,4,7,8,4,7,8,885,254,44,6,2,2,424.62,24.13,60.07
2024-08-22,12:05:01,4,7,8,4,7,8,885,254,44,6,2,2,402.77,24.07,60.12
2024-08-22,12:06:01,4,7,9,4,7,9,855,245,42,8,2,2,398.08,24.10,60.01
2024-08-22,12:07:01,4,7,9,4,7,9,855,245,42,8,2,2,393.07,23.93,60.48
2024-08-22,12:08:02,4,7,9,4,7,9,855,245,42,8,2,2,394.47,24.03,60.27
2024-08-22,12:09:02,5,7,8,5,7,8,897,257,38,6,2,2,392.99,24.06,60.30
2024-08-22,12:10:02,5,7,8,5,7,8,897,257,38,6,2,2,394.10,23.89,60.69
2024-08-22,12:11:02,5,7,8,5,7,8,897,257,38,6,2,2,401.86,23.97,60.43
2024-08-22,12:12:02,5,7,8,5,7,8,876,250,42,6,2,2,399.26,24.03,60.42
2024-08-22,12:13:02,5,7,8,5,7,8,876,250,42,6,2,2,397.21,24.14,60.26
2024-08-22,12:14:02,5,7,8,5,7,8,876,250,42,6,2,2,410.74,24.20,60.18
2024-08-22,12:15:02,5,7,9,5,7,9,948,273,46,6,2,2,411.16,24.33,60.05
2024-08-22,12:16:02,5,7,9,5,7,9,948,273,46,6,2,2,413.01,24.23,59.88
2024-08-22,12:17:02,5,7,9,5,7,9,948,273,46,6,2,2,423.26,24.28,59.83
2024-08-22,12:18:02,5,7,9,5,7,9,906,264,41,6,2,2,413.40,24.28,60.28
2024-08-22,12:19:02,5,7,9,5,7,9,906,264,41,6,2,2,402.87,24.23,60.29
2024-08-22,12:20:02,5,7,9,5,7,9,906,264,41,6,2,2,395.14,24.17,60.35
2024-08-22,12:21:02,5,7,7,5,7,7,915,264,46,4,0,0,393.09,24.07,60.44
2024-08-22,12:22:02,5,7,7,5,7,7,915,264,46,4,0,0,388.34,24.04,60.39
2024-08-22,12:23:02,5,7,7,5,7,7,915,264,46,4,0,0,378.53,23.96,60.60
2024-08-22,12:24:02,5,7,7,5,7,7,927,269,48,4,0,0,357.17,23.93,60.62
2024-08-22,12:25:02,5,7,7,5,7,7,927,269,48,4,0,0,365.50,23.96,60.57
2024-08-22,12:26:02,5,7,7,5,7,7,927,269,48,4,0,0,366.10,23.89,60.53
2024-08-22,12:27:02,5,8,8,5,8,8,933,272,43,6,0,0,355.73,23.81,60.91
2024-08-22,12:28:02,5,8,8,5,8,8,933,272,43,6,0,0,362.57,23.90,60.66
2024-08-22,12:29:02,5,8,8,5,8,8,933,272,43,6,0,0,364.32,23.93,60.61
2024-08-22,12:30:02,5,7,7,5,7,7,939,276,43,4,0,0,402.29,23.95,60.66
2024-08-22,12:31:02,5,7,7,5,7,7,939,276,43,4,0,0,369.70,23.81,61.07
2024-08-22,12:32:02,5,7,7,5,7,7,939,276,43,4,0,0,363.88,23.72,61.04
2024-08-22,12:33:02,5,7,7,5,7,7,933,276,43,4,0,0,361.17,23.78,60.90
2024-08-22,12:34:02,5,7,7,5,7,7,933,276,43,4,0,0,367.87,23.81,60.99
2024-08-22,12:35:02,5,7,7,5,7,7,933,276,43,4,0,0,372.06,23.86,60.85
2024-08-22,12:36:02,5,7,7,5,7,7,927,276,45,2,0,0,370.12,23.90,60.75
2024-08-22,12:37:02,5,7,7,5,7,7,927,276,45,2,0,0,370.17,23.96,60.57
2024-08-22,12:38:02,5,7,7,5,7,7,927,276,45,2,0,0,371.48,23.99,60.42
2024-08-22,12:39:02,5,7,7,5,7,7,948,278,52,2,0,0,371.79,24.04,60.26
2024-08-22,12:40:02,5,7,7,5,7,7,948,278,52,2,0,0,370.91,24.09,60.16
2024-08-22,12:41:02,5,7,7,5,7,7,948,278,52,2,0,0,368.09,24.09,60.10
2024-08-22,12:42:02,5,8,8,5,8,8,957,280,50,4,0,0,370.99,24.13,59.97
2024-08-22,12:43:02,5,8,8,5,8,8,957,280,50,4,0,0,371.51,24.14,59.98
2024-08-22,12:44:02,5,8,8,5,8,8,957,280,50,4,0,0,369.35,24.13,59.87
2024-08-22,12:45:02,5,7,7,5,7,7,873,255,46,4,0,0,462.91,24.17,60.37
2024-08-22,12:46:02,5,7,7,5,7,7,873,255,46,4,0,0,392.12,24.10,60.52
2024-08-22,12:47:02,5,7,7,5,7,7,873,255,46,4,0,0,506.11,24.16,60.83
2024-08-22,12:48:02,4,7,7,4,7,7,822,236,42,4,0,0,465.64,24.16,60.78
2024-08-22,12:49:02,4,7,7,4,7,7,822,236,42,4,0,0,400.11,24.14,60.47
2024-08-22,12:50:02,4,7,7,4,7,7,822,236,42,4,0,0,393.04,24.13,60.60
2024-08-22,12:51:02,5,7,7,5,7,7,870,252,39,4,0,0,393.17,24.13,60.56
2024-08-22,12:52:02,5,7,7,5,7,7,870,252,39,4,0,0,393.43,24.11,60.57
2024-08-22,12:53:02,5,7,7,5,7,7,870,252,39,4,0,0,446.29,24.06,61.12
2024-08-22,12:54:02,5,8,8,5,8,8,969,287,46,4,0,0,418.68,24.03,60.84
2024-08-22,12:55:02,5,8,8,5,8,8,969,287,46,4,0,0,393.01,23.89,61.01
2024-08-22,12:56:02,5,8,8,5,8,8,969,287,46,4,0,0,379.79,23.83,61.42
2024-08-22,12:57:02,5,8,8,5,8,8,969,282,44,2,0,0,378.40,23.61,61.89
2024-08-22,12:58:02,5,8,8,5,8,8,969,282,44,2,0,0,397.96,23.83,61.59
2024-08-22,12:59:02,5,8,8,5,8,8,969,282,44,2,0,0,423.55,23.93,61.46
2024-08-22,13:00:02,5,8,8,5,8,8,948,280,42,2,0,0,426.02,23.86,61.43
2024-08-22,13:01:02,5,8,8,5,8,8,948,280,42,2,0,0,406.72,23.81,61.61
2024-08-22,13:02:02,5,8,8,5,8,8,948,280,42,2,0,0,395.36,23.79,61.75
2024-08-22,13:03:02,5,8,10,5,8,10,981,294,48,4,2,2,478.33,23.90,61.53
2024-08-22,13:04:03,5,8,10,5,8,10,981,294,48,4,2,2,430.47,23.90,61.44
2024-08-22,13:05:03,5,8,10,5,8,10,981,294,48,4,2,2,399.27,23.62,61.87
2024-08-22,13:06:03,6,9,10,6,9,10,1023,306,46,4,2,2,375.48,23.78,61.67
2024-08-22,13:07:03,6,9,10,6,9,10,1023,306,46,4,2,2,382.97,23.73,61.80
2024-08-22,13:08:03,6,9,10,6,9,10,1023,306,46,4,2,2,389.23,23.88,61.94
2024-08-22,13:09:03,6,8,10,6,8,10,987,297,39,4,2,2,402.14,23.92,61.41
2024-08-22,13:10:03,6,8,10,6,8,10,987,297,39,4,2,2,408.20,23.92,61.31
2024-08-22,13:11:03,6,8,10,6,8,10,987,297,39,4,2,2,401.78,23.86,61.52
2024-08-22,13:12:03,5,8,10,5,8,10,951,288,44,4,2,2,400.72,23.88,61.47
2024-08-22,13:13:03,5,8,10,5,8,10,951,288,44,4,2,2,404.34,23.81,61.77
2024-08-22,13:14:03,5,8,10,5,8,10,951,288,44,4,2,2,361.68,23.61,62.30
2024-08-22,13:15:03,6,8,10,6,8,10,984,297,48,4,2,2,370.51,23.62,62.15
2024-08-22,13:16:03,6,8,10,6,8,10,984,297,48,4,2,2,378.73,23.72,61.95
2024-08-22,13:17:03,6,8,10,6,8,10,984,297,48,4,2,2,386.01,23.82,61.62
2024-08-22,13:18:03,7,10,11,7,10,11,1119,346,59,4,2,2,376.27,23.85,61.63
2024-08-22,13:19:03,7,10,11,7,10,11,1119,346,59,4,2,2,382.34,23.78,61.75
2024-08-22,13:20:03,7,10,11,7,10,11,1119,346,59,4,2,2,378.02,23.86,61.64
2024-08-22,13:21:03,6,9,11,6,9,11,1035,321,55,4,2,2,381.29,23.92,61.51
2024-08-22,13:22:03,6,9,11,6,9,11,1035,321,55,4,2,2,474.21,23.86,62.07
2024-08-22,13:23:03,6,9,11,6,9,11,1035,321,55,4,2,2,406.10,23.88,61.66
2024-08-22,13:24:03,5,8,10,5,8,10,957,291,48,4,2,2,404.79,23.97,61.30
2024-08-22,13:25:03,5,8,10,5,8,10,957,291,48,4,2,2,405.88,23.99,61.44
2024-08-22,13:26:03,5,8,10,5,8,10,957,291,48,4,2,2,403.35,24.06,61.25
2024-08-22,13:27:03,6,8,10,6,8,10,957,293,55,4,2,2,397.21,23.97,61.63
2024-08-22,13:28:03,6,8,10,6,8,10,957,293,55,4,2,2,389.02,23.96,61.49
2024-08-22,13:29:03,6,8,10,6,8,10,957,293,55,4,2,2,400.97,24.04,61.89
2024-08-22,13:30:03,6,9,10,6,9,10,1041,316,64,4,2,2,417.98,24.14,61.18
2024-08-22,13:31:03,6,9,10,6,9,10,1041,316,64,4,2,2,420.01,24.14,62.18
2024-08-22,13:32:03,6,9,10,6,9,10,1041,316,64,4,2,2,431.97,24.14,61.37
2024-08-22,13:33:03,6,9,9,6,9,9,1008,307,60,2,0,0,431.15,24.30,60.91
2024-08-22,13:34:03,6,9,9,6,9,9,1008,307,60,2,0,0,451.53,24.21,60.99
2024-08-22,13:35:03,6,9,9,6,9,9,1008,307,60,2,0,0,411.52,24.16,61.14
2024-08-22,13:36:03,6,9,9,6,9,9,1014,309,60,2,0,0,396.82,24.24,60.88
2024-08-22,13:37:03,6,9,9,6,9,9,1014,309,60,2,0,0,394.71,24.20,61.71
2024-08-22,13:38:03,6,9,9,6,9,9,1014,309,60,2,0,0,419.92,24.28,60.95
2024-08-22,13:39:03,6,9,9,6,9,9,1050,323,67,2,0,0,408.13,24.33,60.61
2024-08-22,13:40:03,6,9,9,6,9,9,1050,323,67,2,0,0,444.45,24.51,61.18
2024-08-22,13:41:03,6,9,9,6,9,9,1050,323,67,2,0,0,429.91,24.54,60.47
2024-08-22,13:42:03,6,9,11,6,9,11,1065,327,67,4,2,0,417.21,24.50,60.60
2024-08-22,13:43:03,6,9,11,6,9,11,1065,327,67,4,2,0,455.20,24.61,60.62
2024-08-22,13:44:03,6,9,11,6,9,11,1065,327,67,4,2,0,411.48,24.71,60.05
2024-08-22,13:45:03,6,9,10,6,9,10,1065,325,70,4,2,0,443.63,24.69,59.88
2024-08-22,13:46:03,6,9,10,6,9,10,1065,325,70,4,2,0,600.52,24.74,60.26
2024-08-22,13:47:03,6,9,10,6,9,10,1065,325,70,4,2,0,450.89,24.71,60.07
2024-08-22,13:48:03,6,9,10,6,9,10,1014,309,68,6,2,0,479.17,24.65,60.27
2024-08-22,13:49:03,6,9,10,6,9,10,1014,309,68,6,2,0,508.29,24.55,60.21
2024-08-22,13:50:03,6,9,10,6,9,10,1014,309,68,6,2,0,449.29,24.60,60.19
2024-08-22,13:51:03,6,9,10,6,9,10,1041,318,70,6,2,0,530.18,24.57,60.79
2024-08-22,13:52:03,6,9,10,6,9,10,1041,318,70,6,2,0,418.78,24.60,60.09
2024-08-22,13:53:03,6,9,10,6,9,10,1041,318,70,6,2,0,416.43,24.52,60.24
2024-08-22,13:54:03,6,9,12,6,9,12,993,306,77,8,4,2,400.20,24.50,60.24
2024-08-22,13:55:03,6,9,12,6,9,12,993,306,77,8,4,2,402.45,24.50,60.22
2024-08-22,13:56:03,6,9,12,6,9,12,993,306,77,8,4,2,397.60,24.52,60.34
2024-08-22,13:57:03,5,9,12,5,9,12,957,297,74,8,4,2,398.15,24.48,60.40
2024-08-22,13:58:03,5,9,12,5,9,12,957,297,74,8,4,2,394.08,24.46,60.40
2024-08-22,13:59:03,5,9,12,5,9,12,957,297,74,8,4,2,397.08,24.37,60.61
2024-08-22,14:00:04,5,9,13,5,9,13,915,283,69,10,6,4,389.75,24.41,60.47
2024-08-22,14:01:04,5,9,13,5,9,13,915,283,69,10,6,4,389.88,24.43,60.48
2024-08-22,14:02:04,5,9,13,5,9,13,915,283,69,10,6,4,389.31,24.44,60.44
2024-08-22,14:03:04,5,9,13,5,9,13,936,285,71,10,6,4,389.38,24.34,60.69
2024-08-22,14:04:04,5,9,13,5,9,13,936,285,71,10,6,4,391.66,24.38,60.63
2024-08-22,14:05:04,5,9,13,5,9,13,936,285,71,10,6,4,411.62,24.41,60.56
2024-08-22,14:06:04,5,8,14,5,8,14,903,273,71,12,8,6,396.90,24.46,60.55
2024-08-22,14:07:04,5,8,14,5,8,14,903,273,71,12,8,6,396.66,24.36,60.74
2024-08-22,14:08:04,5,8,14,5,8,14,903,273,71,12,8,6,396.61,24.36,60.75
2024-08-22,14:09:04,5,8,16,5,8,16,882,268,71,16,10,8,387.73,24.25,61.01
2024-08-22,14:10:04,5,8,16,5,8,16,882,268,71,16,10,8,393.41,24.37,60.87
2024-08-22,14:11:04,5,8,16,5,8,16,882,268,71,16,10,8,416.85,24.30,61.16
2024-08-22,14:12:04,5,7,14,5,7,14,861,261,64,12,8,8,424.85,24.33,61.02
2024-08-22,14:13:04,5,7,14,5,7,14,861,261,64,12,8,8,421.90,24.38,60.89
2024-08-22,14:14:04,5,7,14,5,7,14,861,261,64,12,8,8,429.73,24.41,61.08
2024-08-22,14:15:04,5,8,14,5,8,14,897,277,64,12,8,8,431.55,24.44,60.85
2024-08-22,14:16:04,5,8,14,5,8,14,897,277,64,12,8,8,415.65,24.31,61.01
2024-08-22,14:17:04,5,8,14,5,8,14,897,277,64,12,8,8,418.79,24.19,61.48
2024-08-22,14:18:04,5,8,14,5,8,14,876,272,66,12,8,8,459.37,24.34,61.14
2024-08-22,14:19:04,5,8,14,5,8,14,876,272,66,12,8,8,448.34,24.37,60.90
2024-08-22,14:20:04,5,8,14,5,8,14,876,272,66,12,8,8,441.59,24.09,61.32
2024-08-22,14:21:04,5,8,15,5,8,15,897,277,66,12,8,8,428.04,24.31,61.25
2024-08-22,14:22:04,5,8,15,5,8,15,897,277,66,12,8,8,429.22,24.33,61.00
2024-08-22,14:23:04,5,8,15,5,8,15,897,277,66,12,8,8,415.25,24.31,60.97
2024-08-22,14:24:04,5,8,13,5,8,13,903,277,57,10,6,6,380.66,24.28,61.06
2024-08-22,14:25:04,5,8,13,5,8,13,903,277,57,10,6,6,373.98,24.23,61.04
2024-08-22,14:26:04,5,8,13,5,8,13,903,277,57,10,6,6,370.35,24.23,61.09
2024-08-22,14:27:04,6,8,14,6,8,14,954,289,64,12,8,8,368.11,24.24,60.97
2024-08-22,14:28:04,6,8,14,6,8,14,954,289,64,12,8,8,364.68,24.23,61.12
2024-08-22,14:29:04,6,8,14,6,8,14,954,289,64,12,8,8,368.17,24.25,60.96
2024-08-22,14:30:04,5,7,12,5,7,12,891,266,60,10,6,6,369.71,24.24,61.04
2024-08-22,14:31:04,5,7,12,5,7,12,891,266,60,10,6,6,368.59,24.24,61.05
2024-08-22,14:32:04,5,7,12,5,7,12,891,266,60,10,6,6,367.98,24.02,61.51
2024-08-22,14:33:04,5,7,12,5,7,12,855,257,58,10,6,6,372.62,24.09,61.74
2024-08-22,14:34:04,5,7,12,5,7,12,855,257,58,10,6,6,361.26,24.11,61.49
2024-08-22,14:35:04,5,7,12,5,7,12,855,257,58,10,6,6,361.81,24.11,61.58
2024-08-22,14:36:04,5,8,11,5,8,11,876,264,58,8,4,4,360.52,24.10,61.52
2024-08-22,14:37:04,5,8,11,5,8,11,876,264,58,8,4,4,361.63,24.06,61.69
2024-08-22,14:38:04,5,8,11,5,8,11,876,264,58,8,4,4,361.53,24.11,61.50
2024-08-22,14:39:04,5,8,10,5,8,10,849,255,58,4,2,2,368.28,24.14,61.49
2024-08-22,14:40:04,5,8,10,5,8,10,849,255,58,4,2,2,376.44,24.04,61.83
2024-08-22,14:41:04,5,8,10,5,8,10,849,255,58,4,2,2,370.28,24.00,61.90
2024-08-22,14:42:04,5,9,10,5,9,10,882,265,62,4,2,2,367.26,24.03,61.85
2024-08-22,14:43:04,5,9,10,5,9,10,882,265,62,4,2,2,364.85,24.02,61.86
2024-08-22,14:44:04,5,9,10,5,9,10,882,265,62,4,2,2,362.25,23.96,61.98
2024-08-22,14:45:04,4,8,10,4,8,10,876,249,55,4,2,2,362.53,24.00,62.23
2024-08-22,14:46:04,4,8,10,4,8,10,876,249,55,4,2,2,421.01,24.03,62.30
2024-08-22,14:47:04,4,8,10,4,8,10,876,249,55,4,2,2,409.09,24.06,62.51
2024-08-22,14:48:04,4,7,9,4,7,9,843,235,48,2,2,2,391.86,24.00,62.45
2024-08-22,14:49:04,4,7,9,4,7,9,843,235,48,2,2,2,371.88,23.95,62.61
2024-08-22,14:50:04,4,7,9,4,7,9,843,235,48,2,2,2,370.79,24.00,62.63
2024-08-22,14:51:04,4,7,9,4,7,9,822,228,50,2,2,2,372.87,24.04,62.55
2024-08-22,14:52:04,4,7,9,4,7,9,822,228,50,2,2,2,376.56,24.06,62.45
2024-08-22,14:53:04,4,7,9,4,7,9,822,228,50,2,2,2,373.67,24.07,62.41
2024-08-22,14:54:04,4,8,10,4,8,10,906,254,61,2,2,2,372.05,24.03,62.55
2024-08-22,14:55:04,4,8,10,4,8,10,906,254,61,2,2,2,411.39,24.03,62.59
2024-08-22,14:56:04,4,8,10,4,8,10,906,254,61,2,2,2,408.89,24.06,63.20
2024-08-22,14:57:05,4,8,8,4,8,8,870,247,54,0,0,0,412.25,23.85,63.08
2024-08-22,14:58:05,4,8,8,4,8,8,870,247,54,0,0,0,430.96,24.00,63.18
2024-08-22,14:59:05,4,8,8,4,8,8,870,247,54,0,0,0,422.62,24.09,62.71
2024-08-22,15:00:05,4,9,9,4,9,9,927,268,56,2,0,0,414.93,24.13,62.73
2024-08-22,15:01:05,4,9,9,4,9,9,927,268,56,2,0,0,413.44,24.10,62.98
2024-08-22,15:02:05,4,9,9,4,9,9,927,268,56,2,0,0,491.48,24.13,63.09
2024-08-22,15:03:05,5,9,10,5,9,10,975,282,56,4,2,0,440.93,24.21,62.75
2024-08-22,15:04:05,5,9,10,5,9,10,975,282,56,4,2,0,442.09,24.24,62.77
2024-08-22,15:05:05,5,9,10,5,9,10,975,282,56,4,2,0,442.21,24.27,62.61
2024-08-22,15:06:05,4,9,10,4,9,10,954,275,63,4,2,0,439.78,24.24,62.85
2024-08-22,15:07:05,4,9,10,4,9,10,954,275,63,4,2,0,452.47,24.28,62.74
2024-08-22,15:08:05,4,9,10,4,9,10,954,275,63,4,2,0,437.33,24.27,62.55
2024-08-22,15:09:05,5,9,11,5,9,11,1128,321,60,4,2,0,435.29,24.28,62.51
2024-08-22,15:10:05,5,9,11,5,9,11,1128,321,60,4,2,0,432.24,24.33,62.49
2024-08-22,15:11:05,5,9,11,5,9,11,1128,321,60,4,2,0,446.09,24.38,62.40
2024-08-22,15:12:05,5,9,10,5,9,10,1116,316,54,4,2,0,440.60,24.38,62.31
2024-08-22,15:13:05,5,9,10,5,9,10,1080,318,54,6,2,0,430.91,24.41,62.27
2024-08-22,15:14:05,6,10,11,6,10,11,1128,335,56,8,2,0,429.96,24.44,62.18
2024-08-22,15:15:05,6,10,11,6,10,11,1179,346,54,10,2,0,428.36,24.48,62.12
2024-08-22,15:16:05,6,10,13,6,10,13,1146,334,54,14,4,2,439.59,24.60,62.05
