Date,Time,PM1.0 ug/m3 (ultrafine particles),"PM2.5 ug/m3 (combustion particles, organic compounds, metals)","PM10 ug/m3  (dust, pollen, mould spores)",PM1.0 ug/m3 (atmos env),PM2.5 ug/m3 (atmos env),PM10 ug/m3 (atmos env),>0.3um in 0.1L air,>0.5um in 0.1L air,>1.0um in 0.1L air,>2.5um in 0.1L air,>5.0um in 0.1L air,>10um in 0.1L air,CO2 in ppm,Temperature in C,Relative Humidity
2024-08-16,16:26:05,4,7,8,4,7,8,708,214,47,6,2,2,450.63,27.86,42.68
2024-08-16,16:27:05,4,7,8,4,7,8,708,214,47,6,2,2,451.49,27.94,41.98
2024-08-16,16:28:05,3,7,8,3,7,8,681,207,47,6,2,2,441.16,27.81,42.68
2024-08-16,16:29:05,2,6,7,2,6,7,681,207,47,6,2,2,466.24,28.01,42.45
2024-08-16,16:30:05,2,6,7,2,6,7,681,207,47,6,2,2,497.24,27.93,42.85
2024-08-16,16:31:05,2,5,7,2,5,7,666,202,45,6,2,2,473.87,27.80,42.89
2024-08-16,16:32:05,3,6,8,3,6,8,666,202,45,6,2,2,480.81,28.00,41.98
2024-08-16,16:33:05,3,6,8,3,6,8,666,202,45,6,2,2,523.91,28.04,42.86
2024-08-16,16:34:05,3,6,7,3,6,7,651,195,47,4,2,2,483.09,27.93,43.18
2024-08-16,16:35:05,3,6,7,3,6,7,651,195,47,4,2,2,482.49,28.08,43.55
2024-08-16,16:36:05,2,5,6,2,5,6,651,195,47,4,2,2,485.98,28.16,42.92
2024-08-16,16:37:05,2,5,7,2,5,7,657,197,53,4,2,2,484.01,28.13,43.03
2024-08-16,16:38:05,2,5,7,2,5,7,657,197,53,4,2,2,475.56,28.16,41.54
2024-08-16,16:39:05,2,5,7,2,5,7,657,197,53,4,2,2,474.05,28.23,42.26
2024-08-16,16:40:05,2,5,7,2,5,7,609,188,53,6,2,2,466.78,28.21,42.40
2024-08-16,16:41:05,2,5,7,2,5,7,609,188,53,6,2,2,469.04,28.27,42.77
2024-08-16,16:42:05,2,5,7,2,5,7,609,188,53,6,2,2,472.74,28.24,41.44
2024-08-16,16:43:06,2,5,6,2,5,6,567,176,51,6,2,2,473.07,28.24,42.19
2024-08-16,16:44:06,2,5,6,2,5,6,567,176,51,6,2,2,454.74,28.27,41.51
2024-08-16,16:45:06,2,5,6,2,5,6,567,176,51,6,2,2,466.36,28.23,41.24
2024-08-16,16:46:06,1,4,7,1,4,7,534,166,51,8,4,4,455.88,28.16,41.10
2024-08-16,16:47:06,1,4,7,1,4,7,534,166,51,8,4,4,447.70,28.26,40.95
2024-08-16,16:48:06,1,4,7,1,4,7,534,166,51,8,4,4,442.10,28.21,41.78
2024-08-16,16:49:06,1,4,7,1,4,7,534,166,56,8,4,4,457.69,28.26,41.96
2024-08-16,16:50:06,1,4,7,1,4,7,534,166,56,8,4,4,463.59,28.26,42.14
2024-08-16,16:51:06,1,4,7,1,4,7,534,166,56,8,4,4,467.99,28.35,42.46
2024-08-16,16:52:06,1,4,9,1,4,9,513,159,58,10,6,6,476.60,28.28,42.50
2024-08-16,16:53:06,2,5,10,2,5,10,513,159,58,10,6,6,502.50,28.28,42.47
2024-08-16,16:54:06,2,5,10,2,5,10,513,159,58,10,6,6,487.32,28.16,42.58
2024-08-16,16:55:06,2,5,8,2,5,8,549,166,49,8,4,4,475.29,28.23,42.84
2024-08-16,16:56:06,2,5,8,2,5,8,549,166,49,8,4,4,476.70,28.34,41.88
2024-08-16,16:57:06,2,5,8,2,5,8,549,166,49,8,4,4,472.70,28.27,42.44
2024-08-16,16:58:06,2,6,9,2,6,9,591,173,49,10,4,4,473.18,28.20,42.24
2024-08-16,16:59:06,2,6,9,2,6,9,591,173,49,10,4,4,487.51,28.16,42.74
2024-08-16,17:00:06,2,6,9,2,6,9,591,173,49,10,4,4,467.07,28.28,42.42
2024-08-16,17:01:06,2,6,9,2,6,9,570,164,56,10,4,4,471.11,28.24,42.45
2024-08-16,17:02:06,2,6,9,2,6,9,570,164,56,10,4,4,475.23,28.27,41.62
2024-08-16,17:03:06,2,6,9,2,6,9,570,164,56,10,4,4,456.21,28.27,41.90
2024-08-16,17:04:06,1,5,8,1,5,8,618,182,52,10,4,4,465.45,28.27,42.70
2024-08-16,17:05:06,1,5,8,1,5,8,618,182,52,10,4,4,465.86,28.30,41.41
2024-08-16,17:06:06,1,5,8,1,5,8,618,182,52,10,4,4,459.03,28.28,42.22
2024-08-16,17:07:06,2,7,10,2,7,10,627,187,52,12,4,4,464.08,28.32,42.20
2024-08-16,17:08:06,2,7,10,2,7,10,627,187,52,12,4,4,455.20,28.27,42.20
2024-08-16,17:09:06,2,7,10,2,7,10,627,187,52,12,4,4,464.25,28.27,41.90
2024-08-16,17:10:06,3,7,10,3,7,10,660,196,52,12,4,4,466.05,28.21,42.23
2024-08-16,17:11:06,3,7,10,3,7,10,660,196,52,12,4,4,508.21,28.30,41.86
2024-08-16,17:12:06,3,7,10,3,7,10,660,196,52,12,4,4,511.96,28.31,42.46
2024-08-16,17:13:06,3,7,12,3,7,12,711,213,52,14,6,6,487.78,28.32,41.23
2024-08-16,17:14:06,3,7,12,3,7,12,711,213,52,14,6,6,486.71,28.41,41.94
2024-08-16,17:15:06,3,7,12,3,7,12,711,213,52,14,6,6,489.77,28.23,42.46
2024-08-16,17:16:06,4,8,12,4,8,12,753,230,54,14,6,6,455.69,28.13,42.28
2024-08-16,17:17:06,4,8,12,4,8,12,753,230,54,14,6,6,494.21,28.13,42.36
2024-08-16,17:18:06,4,8,12,4,8,12,753,230,54,14,6,6,528.15,28.14,42.83
2024-08-16,17:19:06,4,8,12,4,8,12,786,232,54,16,6,6,518.76,28.27,41.65
2024-08-16,17:20:06,4,8,12,4,8,12,786,232,54,16,6,6,516.75,28.06,42.52
2024-08-16,17:21:06,4,8,12,4,8,12,786,232,54,16,6,6,490.86,28.00,42.65
2024-08-16,17:22:06,4,8,11,4,8,11,822,232,52,14,4,4,514.77,28.00,43.08
2024-08-16,17:23:06,4,8,11,4,8,11,822,232,52,14,4,4,512.75,28.21,42.09
2024-08-16,17:24:06,4,8,11,4,8,11,822,232,52,14,4,4,549.56,28.41,42.58
2024-08-16,17:25:06,4,7,11,4,7,11,843,232,52,12,4,4,528.29,28.30,42.27
2024-08-16,17:26:06,4,7,11,4,7,11,843,232,52,12,4,4,505.05,28.38,42.57
2024-08-16,17:27:06,4,7,11,4,7,11,843,232,52,12,4,4,504.81,28.49,42.61
2024-08-16,17:28:06,3,8,11,3,8,11,822,228,57,12,4,4,503.15,28.55,42.53
2024-08-16,17:29:06,3,8,11,3,8,11,822,228,57,12,4,4,507.22,28.47,42.83
2024-08-16,17:30:06,3,8,11,3,8,11,822,228,57,12,4,4,470.52,28.39,40.82
2024-08-16,17:31:06,4,8,11,4,8,11,873,249,52,12,4,4,472.31,28.31,41.95
2024-08-16,17:32:06,4,8,11,4,8,11,873,249,52,12,4,4,482.49,28.41,41.04
2024-08-16,17:33:06,4,8,11,4,8,11,873,249,52,12,4,4,478.28,28.31,41.63
2024-08-16,17:34:06,4,8,11,4,8,11,888,247,56,14,4,4,465.70,28.45,39.72
2024-08-16,17:35:06,3,7,10,3,7,10,888,247,56,14,4,4,455.14,28.51,40.86
2024-08-16,17:36:06,3,7,10,3,7,10,888,247,56,14,4,4,466.45,28.52,40.75
2024-08-16,17:37:06,3,6,10,3,6,10,867,240,52,12,4,4,517.80,28.56,41.13
2024-08-16,17:38:06,4,7,11,4,7,11,867,240,52,12,4,4,501.61,28.47,41.36
2024-08-16,17:39:07,4,7,11,4,7,11,867,240,52,12,4,4,490.77,28.62,41.11
2024-08-16,17:40:07,4,7,10,4,7,10,867,240,50,10,4,4,498.54,28.55,41.22
2024-08-16,17:41:07,4,7,10,4,7,10,867,240,50,10,4,4,501.23,28.55,41.70
2024-08-16,17:42:07,4,7,10,4,7,10,867,240,50,10,4,4,517.40,28.54,41.68
2024-08-16,17:43:07,4,7,9,4,7,9,858,235,48,8,2,2,522.29,28.47,42.04
2024-08-16,17:44:07,4,7,9,4,7,9,858,235,48,8,2,2,528.33,28.58,42.12
2024-08-16,17:45:07,4,7,9,4,7,9,858,235,48,8,2,2,521.98,28.56,40.31
2024-08-16,17:46:07,4,7,7,4,7,7,828,223,44,8,0,0,506.25,28.55,41.64
2024-08-16,17:47:07,4,7,7,4,7,7,828,223,44,8,0,0,505.60,28.62,41.18
2024-08-16,17:48:07,4,7,7,4,7,7,828,223,44,8,0,0,501.06,28.55,41.39
2024-08-16,17:49:07,4,6,6,4,6,6,780,211,35,6,0,0,484.35,28.62,40.28
2024-08-16,17:50:07,4,6,6,4,6,6,780,211,35,6,0,0,473.10,28.58,40.19
2024-08-16,17:51:07,4,6,6,4,6,6,780,211,35,6,0,0,482.94,28.59,41.31
2024-08-16,17:52:07,4,6,6,4,6,6,744,211,37,6,0,0,494.97,28.58,40.58
2024-08-16,17:53:07,4,6,6,4,6,6,744,211,37,6,0,0,476.43,28.52,39.93
2024-08-16,17:54:07,4,6,6,4,6,6,744,211,37,6,0,0,482.99,28.47,41.18
2024-08-16,17:55:07,3,6,6,3,6,6,693,206,35,8,0,0,490.41,28.52,41.46
2024-08-16,17:56:07,3,6,6,3,6,6,693,206,35,8,0,0,496.26,28.56,41.82
2024-08-16,17:57:07,3,6,6,3,6,6,693,206,35,8,0,0,500.29,28.54,41.70
2024-08-16,17:58:07,4,6,7,4,6,7,693,210,28,8,2,2,503.43,28.55,42.12
2024-08-16,17:59:07,4,6,7,4,6,7,693,210,28,8,2,2,507.50,28.66,41.83
2024-08-16,18:00:07,4,6,7,4,6,7,693,210,28,8,2,2,510.49,28.66,41.81
2024-08-16,18:01:07,3,5,7,3,5,7,630,189,24,8,2,2,516.25,28.64,42.00
2024-08-16,18:02:07,3,5,7,3,5,7,630,189,24,8,2,2,519.17,28.64,42.30
2024-08-16,18:03:07,3,5,7,3,5,7,630,189,24,8,2,2,520.92,28.55,42.01
2024-08-16,18:04:07,3,4,6,3,4,6,573,177,20,6,2,2,516.35,28.62,41.96
2024-08-16,18:05:07,3,4,6,3,4,6,573,177,20,6,2,2,525.42,28.65,42.18
2024-08-16,18:06:07,3,4,6,3,4,6,573,177,20,6,2,2,527.51,28.65,41.44
2024-08-16,18:07:07,3,4,7,3,4,7,585,177,20,8,4,4,534.05,28.61,41.66
2024-08-16,18:08:07,3,4,7,3,4,7,585,177,20,8,4,4,510.62,28.61,41.47
2024-08-16,18:09:07,2,3,6,2,3,6,585,177,20,8,4,4,496.97,28.62,40.31
2024-08-16,18:10:07,2,3,6,2,3,6,522,156,16,8,4,4,479.79,28.55,40.21
2024-08-16,18:11:07,2,3,6,2,3,6,522,156,16,8,4,4,472.21,28.58,40.42
2024-08-16,18:12:07,2,3,6,2,3,6,522,156,16,8,4,4,476.26,28.55,40.50
2024-08-16,18:13:07,2,3,6,2,3,6,489,147,16,8,4,4,490.14,28.52,41.33
2024-08-16,18:14:07,2,3,6,2,3,6,489,147,16,8,4,4,447.52,28.38,39.71
2024-08-16,18:15:07,2,3,6,2,3,6,489,147,16,8,4,4,432.61,28.41,38.99
2024-08-16,18:16:07,3,4,7,3,4,7,531,161,25,6,4,4,453.13,28.42,39.76
2024-08-16,18:17:07,3,4,7,3,4,7,531,161,25,6,4,4,451.68,28.32,39.50
2024-08-16,18:18:07,3,4,7,3,4,7,531,161,25,6,4,4,444.72,28.24,39.80
2024-08-16,18:19:07,2,3,6,2,3,6,537,168,31,6,4,4,466.71,28.35,41.12
2024-08-16,18:20:07,2,3,6,2,3,6,537,168,31,6,4,4,488.36,28.39,40.47
2024-08-16,18:21:07,2,3,6,2,3,6,537,168,31,6,4,4,473.47,28.37,40.70
2024-08-16,18:22:07,2,3,7,2,3,7,564,175,33,8,4,4,472.97,28.27,41.20
2024-08-16,18:23:07,3,4,8,3,4,8,564,175,33,8,4,4,480.62,28.44,41.07
2024-08-16,18:24:07,3,4,8,3,4,8,564,175,33,8,4,4,457.19,28.39,39.76
2024-08-16,18:25:07,3,4,8,3,4,8,600,180,35,6,4,4,459.94,28.37,40.58
2024-08-16,18:26:07,3,4,8,3,4,8,600,180,35,6,4,4,465.26,28.30,41.49
2024-08-16,18:27:07,3,4,8,3,4,8,600,180,35,6,4,4,504.99,28.26,41.72
2024-08-16,18:28:07,3,4,6,3,4,6,585,178,37,4,2,2,503.81,28.26,41.94
2024-08-16,18:29:07,3,4,6,3,4,6,585,178,37,4,2,2,520.24,28.30,41.83
2024-08-16,18:30:07,3,4,6,3,4,6,585,178,37,4,2,2,515.80,28.31,41.57
2024-08-16,18:31:07,3,4,6,3,4,6,576,175,35,4,2,2,563.09,28.28,41.42
