Date,Time,PM1.0 ug/m3 (ultrafine particles),"PM2.5 ug/m3 (combustion particles, organic compounds, metals)","PM10 ug/m3  (dust, pollen, mould spores)",PM1.0 ug/m3 (atmos env),PM2.5 ug/m3 (atmos env),PM10 ug/m3 (atmos env),>0.3um in 0.1L air,>0.5um in 0.1L air,>1.0um in 0.1L air,>2.5um in 0.1L air,>5.0um in 0.1L air,>10um in 0.1L air,CO2 in ppm,Temperature in C,Relative Humidity
21-08-2024,16:17:06,0,1,1,0,1,1,228,65,12,0,0,0,410.41,22.75,48.47
21-08-2024,16:18:06,0,1,1,0,1,1,228,65,12,0,0,0,414.71,22.87,48.13
21-08-2024,16:19:06,0,1,1,0,1,1,228,65,12,0,0,0,410.91,23.07,47.7
21-08-2024,16:20:06,0,1,1,0,1,1,228,65,14,0,0,0,399.13,23.05,47.97
21-08-2024,16:21:06,0,1,1,0,1,1,228,65,14,0,0,0,401.96,23.03,47.99
21-08-2024,16:22:06,0,1,1,0,1,1,228,65,14,0,0,0,405.72,22.97,48.07
21-08-2024,16:23:06,0,1,1,0,1,1,258,72,18,0,0,0,398.23,22.89,48
21-08-2024,16:24:06,0,1,1,0,1,1,258,72,18,0,0,0,387.67,22.77,47.91
21-08-2024,16:25:06,0,1,1,0,1,1,258,72,18,0,0,0,390,23.05,48.17
21-08-2024,16:26:06,0,1,1,0,1,1,225,63,12,0,0,0,398.73,22.93,48.19
21-08-2024,16:27:06,0,1,1,0,1,1,225,63,12,0,0,0,404.14,22.76,48.08
21-08-2024,16:28:06,0,1,1,0,1,1,225,63,12,0,0,0,388.63,22.83,48.18
21-08-2024,16:29:06,0,1,1,0,1,1,219,61,14,0,0,0,389.39,23.05,48.31
21-08-2024,16:30:07,0,1,1,0,1,1,219,61,14,0,0,0,387.02,23.07,47.88
21-08-2024,16:31:07,0,1,1,0,1,1,219,61,14,0,0,0,385.75,23.2,48.03
21-08-2024,16:32:07,0,1,1,0,1,1,240,65,18,0,0,0,388.25,23.21,47.7
21-08-2024,16:33:07,0,1,1,0,1,1,240,65,18,0,0,0,385.48,23.05,47.85
21-08-2024,16:34:07,0,1,1,0,1,1,240,65,18,0,0,0,390.52,23.1,48.07
21-08-2024,16:35:07,0,1,3,0,1,3,261,72,20,2,2,2,447.17,22.91,47.97
21-08-2024,16:36:07,0,1,3,0,1,3,261,72,20,2,2,2,405.27,22.97,48.87
21-08-2024,16:37:07,0,1,3,0,1,3,261,72,20,2,2,2,408.2,22.96,48.39
21-08-2024,16:38:07,0,1,3,0,1,3,249,72,24,2,2,2,381.79,22.94,48.56
21-08-2024,16:39:07,0,1,3,0,1,3,249,72,24,2,2,2,371.38,22.6,49.12
21-08-2024,16:40:07,0,1,3,0,1,3,249,72,24,2,2,2,377.58,22.75,48.97
21-08-2024,16:41:07,1,2,3,1,2,3,264,77,28,2,2,2,378.95,22.8,48.74
21-08-2024,16:42:07,1,2,3,1,2,3,264,77,28,2,2,2,377.63,22.55,49.19
21-08-2024,16:43:07,1,2,3,1,2,3,264,77,28,2,2,2,381.11,22.73,49.32
21-08-2024,16:44:07,1,2,3,1,2,3,249,77,26,2,2,2,392.06,22.49,49.34
21-08-2024,16:45:07,1,2,3,1,2,3,249,77,26,2,2,2,392.78,22.63,48.94
21-08-2024,16:46:07,1,2,3,1,2,3,249,77,26,2,2,2,389.43,22.65,49.26
21-08-2024,16:47:07,1,2,3,1,2,3,249,77,26,2,2,2,387.45,22.58,49.75
21-08-2024,16:48:07,1,2,3,1,2,3,249,77,26,2,2,2,393.7,22.54,49.01
21-08-2024,16:49:07,1,2,3,1,2,3,249,77,26,2,2,2,399.81,22.75,49.01
21-08-2024,16:50:07,1,1,3,1,1,3,237,73,24,2,2,2,391.27,22.89,48.55
21-08-2024,16:51:07,1,1,3,1,1,3,237,73,24,2,2,2,396.5,23.2,47.89
21-08-2024,16:52:07,1,1,3,1,1,3,237,73,24,2,2,2,401.31,23.05,48.22
21-08-2024,16:53:07,1,1,3,1,1,3,207,66,20,2,2,2,405.37,23.15,48.04
21-08-2024,16:54:07,1,1,3,1,1,3,207,66,20,2,2,2,432.51,23.37,48.21
21-08-2024,16:55:07,1,1,3,1,1,3,207,66,20,2,2,2,420.63,23.34,47.9
21-08-2024,16:56:07,1,1,3,1,1,3,234,75,20,2,2,2,413.74,23.23,48.26
21-08-2024,16:57:07,1,1,3,1,1,3,234,75,20,2,2,2,391.07,23.15,48.09
21-08-2024,16:58:07,1,1,3,1,1,3,234,75,20,2,2,2,389.49,23.11,48.51
21-08-2024,16:59:07,1,1,3,1,1,3,234,75,18,2,2,2,398.91,23.14,48.49
21-08-2024,17:00:07,1,1,3,1,1,3,234,75,18,2,2,2,409.64,23.24,47.94
21-08-2024,17:01:07,1,1,3,1,1,3,234,75,18,2,2,2,398.59,22.93,48.66
21-08-2024,17:02:07,1,1,3,1,1,3,225,75,14,2,2,2,403.23,23.04,48.55
21-08-2024,17:03:07,1,1,3,1,1,3,225,75,14,2,2,2,415.86,22.93,48.42
21-08-2024,17:04:07,1,1,3,1,1,3,225,75,14,2,2,2,410.71,22.94,48.65
21-08-2024,17:05:07,0,1,3,0,1,3,204,65,16,4,2,2,408,22.8,48.86
21-08-2024,17:06:07,0,1,3,0,1,3,204,65,16,4,2,2,416.49,22.84,48.67
21-08-2024,17:07:07,0,1,3,0,1,3,204,65,16,4,2,2,422.39,22.8,48.82
21-08-2024,17:08:07,0,1,3,0,1,3,195,62,12,4,2,2,427.08,23,48.84
21-08-2024,17:09:07,0,1,3,0,1,3,195,62,12,4,2,2,437.68,23.09,48.2
21-08-2024,17:10:07,0,1,3,0,1,3,195,62,12,4,2,2,433.92,23,48.83
21-08-2024,17:11:07,0,1,2,0,1,2,195,59,8,4,2,2,439.36,23.04,48.84
21-08-2024,17:12:07,0,1,2,0,1,2,195,59,8,4,2,2,449.83,23.15,49.6
21-08-2024,17:13:07,0,1,2,0,1,2,195,59,8,4,2,2,503.06,23.24,49.36
21-08-2024,17:14:07,0,1,2,0,1,2,195,59,8,4,2,2,511.06,23.46,49.12
21-08-2024,17:15:07,0,1,2,0,1,2,195,59,8,4,2,2,512.74,23.45,48.88
21-08-2024,17:16:07,0,1,2,0,1,2,195,59,8,4,2,2,541,23.53,49.1
21-08-2024,17:17:07,0,1,2,0,1,2,177,53,6,4,2,2,496.52,23.27,48.78
21-08-2024,17:18:07,0,1,2,0,1,2,177,53,6,4,2,2,467.89,23.23,48.89
21-08-2024,17:19:07,0,1,2,0,1,2,177,53,6,4,2,2,463.36,23.18,48.91
21-08-2024,17:20:07,0,1,2,0,1,2,177,51,6,4,2,2,470.82,23.09,49.47
21-08-2024,17:21:07,0,1,2,0,1,2,177,51,6,4,2,2,483.97,23.32,49.47
21-08-2024,17:22:07,0,1,2,0,1,2,177,51,6,4,2,2,496.72,23.32,49.19
21-08-2024,17:23:07,0,0,2,0,0,2,159,45,6,4,2,2,491.48,23.25,49.08
21-08-2024,17:24:07,0,0,2,0,0,2,159,45,6,4,2,2,482.05,23.24,49.38
21-08-2024,17:25:07,0,0,2,0,0,2,159,45,6,4,2,2,429.52,22.87,48.99
21-08-2024,17:26:08,0,1,2,0,1,2,174,50,10,4,2,2,409.31,22.86,49.35
21-08-2024,17:27:08,0,1,2,0,1,2,174,50,10,4,2,2,464.88,23.28,48.15
21-08-2024,17:28:08,0,1,2,0,1,2,174,50,10,4,2,2,494.87,23.35,48.65
21-08-2024,17:29:08,0,1,3,0,1,3,195,55,12,6,2,2,481.53,23.51,48.39
21-08-2024,17:30:08,0,1,3,0,1,3,195,55,12,6,2,2,491.86,23.46,47.92
21-08-2024,17:31:08,0,1,3,0,1,3,195,55,12,6,2,2,470.88,23.42,47.95
21-08-2024,17:32:08,0,1,3,0,1,3,195,53,14,8,2,2,467.53,23.55,47.21
21-08-2024,17:33:08,0,1,3,0,1,3,195,53,14,8,2,2,471.98,23.59,47.77
21-08-2024,17:34:08,0,1,3,0,1,3,195,53,14,8,2,2,456.66,23.31,47.94
21-08-2024,17:35:08,0,1,2,0,1,2,207,58,10,4,0,0,472.53,23.27,47.85
21-08-2024,17:36:08,0,1,2,0,1,2,207,58,10,4,0,0,452.32,23.38,47.61
21-08-2024,17:37:08,0,1,2,0,1,2,207,58,10,4,0,0,455.97,23.44,48.03
21-08-2024,17:38:08,0,1,2,0,1,2,201,56,10,4,0,0,443.02,23.4,47.65
21-08-2024,17:39:08,0,1,2,0,1,2,201,56,10,4,0,0,445.52,23.68,47.22
21-08-2024,17:40:08,0,1,2,0,1,2,201,56,10,4,0,0,430.61,23.88,46.96
21-08-2024,17:41:08,0,1,2,0,1,2,201,56,12,4,0,0,441.94,23.93,46.43
21-08-2024,17:42:08,0,1,2,0,1,2,201,56,12,4,0,0,437.65,23.88,46.79
21-08-2024,17:43:08,0,1,2,0,1,2,201,56,12,4,0,0,420.55,23.78,47.05
21-08-2024,17:44:08,0,1,2,0,1,2,201,56,14,4,0,0,441.29,24.13,46.64
21-08-2024,17:45:08,0,1,2,0,1,2,201,56,14,4,0,0,428.28,23.58,46.9
21-08-2024,17:46:08,0,1,2,0,1,2,201,56,14,4,0,0,434.36,23.72,47.23
21-08-2024,17:47:08,0,1,2,0,1,2,228,65,14,4,0,0,458.09,23.82,46.73
21-08-2024,17:48:08,0,1,2,0,1,2,228,65,14,4,0,0,445.95,23.79,46.73
21-08-2024,17:49:08,0,1,2,0,1,2,228,65,14,4,0,0,429.47,23.81,46.82
21-08-2024,17:50:08,0,1,2,0,1,2,249,74,16,4,0,0,441.83,23.52,47.07
21-08-2024,17:51:08,0,1,2,0,1,2,249,74,16,4,0,0,472.18,23.66,47.33
21-08-2024,17:52:08,0,1,2,0,1,2,249,74,16,4,0,0,458.99,23.92,46.44
21-08-2024,17:53:08,0,2,2,0,2,2,267,80,18,4,0,0,461.09,23.92,46.89
21-08-2024,17:54:08,0,2,2,0,2,2,267,80,18,4,0,0,225.03,24.52,45.99
21-08-2024,17:55:08,0,2,2,0,2,2,267,80,18,4,0,0,364.92,24.96,45.21
21-08-2024,17:56:08,0,1,2,0,1,2,225,66,14,4,0,0,447.35,25.3,44.87
21-08-2024,17:57:08,0,1,2,0,1,2,225,66,14,4,0,0,465.64,25.57,44
21-08-2024,17:58:08,0,1,2,0,1,2,225,66,14,4,0,0,503.96,25.47,43.87
21-08-2024,17:59:08,0,1,1,0,1,1,204,61,14,2,0,0,517.87,25.09,44.29
21-08-2024,18:00:08,0,1,1,0,1,1,204,61,14,2,0,0,479.37,24.79,44.89
21-08-2024,18:01:08,0,1,1,0,1,1,204,61,14,2,0,0,454.8,24.78,44.91
21-08-2024,18:02:08,0,1,1,0,1,1,204,63,18,0,0,0,447.58,24.68,45.48
21-08-2024,18:03:08,0,1,1,0,1,1,204,63,18,0,0,0,465.8,24.82,45.07
21-08-2024,18:05:00,4,6,6,4,6,6,738,216,34,4,0,0,433.25,24.13,46.28
21-08-2024,18:06:00,4,5,6,4,5,6,717,214,38,4,0,0,476.81,24.16,46.6
21-08-2024,18:07:00,4,6,7,4,6,7,702,212,47,6,0,0,479.05,24.21,46.7
21-08-2024,18:08:00,3,6,6,3,6,6,669,200,40,4,0,0,511.97,24.27,46.43
21-08-2024,18:09:00,3,5,5,3,5,5,627,184,44,4,0,0,579.03,24.28,46.7
21-08-2024,18:10:00,3,5,5,3,5,5,600,182,42,4,0,0,500.24,23.93,46.86
21-08-2024,18:11:00,3,5,5,3,5,5,600,182,42,4,0,0,397.38,24.13,47.14
21-08-2024,18:12:00,3,5,5,3,5,5,600,182,42,4,0,0,540.84,24.13,46.12
21-08-2024,18:13:00,3,4,4,3,4,4,546,166,38,2,0,0,520.62,24.11,46.7
21-08-2024,18:14:00,3,4,4,3,4,4,546,166,38,2,0,0,508.57,24.13,46.66
21-08-2024,18:15:00,3,4,4,3,4,4,546,166,38,2,0,0,463.91,23.99,46.72
21-08-2024,18:16:00,3,4,5,3,4,5,573,168,33,4,0,0,458.77,23.71,47.25
21-08-2024,18:17:00,3,4,5,3,4,5,573,168,33,4,0,0,461.79,23.9,47.18
21-08-2024,18:18:00,3,4,5,3,4,5,573,168,33,4,0,0,463.68,24.02,46.58
21-08-2024,18:19:00,3,4,5,3,4,5,561,161,33,4,0,0,463.28,24.06,46.85
21-08-2024,18:20:00,3,4,5,3,4,5,561,161,33,4,0,0,451.73,24.19,46.09
21-08-2024,18:21:00,3,4,5,3,4,5,561,161,33,4,0,0,493.57,24.04,46.26
21-08-2024,18:22:00,3,4,5,3,4,5,576,164,31,4,0,0,495.98,24.07,46.63
21-08-2024,18:23:00,3,4,5,3,4,5,576,164,31,4,0,0,476.15,24.33,46.28
21-08-2024,18:24:00,3,4,5,3,4,5,576,164,31,4,0,0,466.39,24.47,46.17
21-08-2024,18:25:00,3,4,5,3,4,5,648,181,35,4,0,0,460.18,24.31,46.44
21-08-2024,18:26:00,3,4,5,3,4,5,648,181,35,4,0,0,456.83,24.3,46.14
21-08-2024,18:27:00,3,4,5,3,4,5,648,181,35,4,0,0,439.6,24.14,46.3
21-08-2024,18:28:00,3,4,5,3,4,5,654,183,33,4,0,0,441.81,24.1,46.49
21-08-2024,18:29:00,3,4,5,3,4,5,654,183,33,4,0,0,444.53,23.75,47.46
21-08-2024,18:30:00,3,4,5,3,4,5,654,183,33,4,0,0,437.13,23.69,47.29
21-08-2024,18:31:00,3,4,5,3,4,5,675,190,33,2,0,0,433.35,23.62,47.73
21-08-2024,18:32:00,3,4,5,3,4,5,675,190,33,2,0,0,434.15,23.62,47.89
21-08-2024,18:33:00,3,4,5,3,4,5,675,190,33,2,0,0,437.65,23.44,47.72
21-08-2024,18:34:00,4,5,6,4,5,6,696,207,42,2,0,0,432.6,23.52,47.63
21-08-2024,18:35:00,4,5,6,4,5,6,696,207,42,2,0,0,430.18,23.53,47.51
21-08-2024,18:36:00,4,5,6,4,5,6,696,207,42,2,0,0,423.71,23.46,47.83
21-08-2024,18:37:00,4,6,6,4,6,6,711,214,38,4,0,0,420.43,23.52,48.05
21-08-2024,18:38:00,4,6,6,4,6,6,711,214,38,4,0,0,441.18,23.51,47.45
21-08-2024,18:39:00,4,6,6,4,6,6,711,214,38,4,0,0,423.14,23.34,47.94
21-08-2024,18:40:00,4,5,6,4,5,6,726,214,36,4,0,0,435.65,23.31,48.02
21-08-2024,18:41:00,4,5,6,4,5,6,726,214,36,4,0,0,436.7,23.18,48.12
21-08-2024,18:42:00,4,5,6,4,5,6,726,214,36,4,0,0,430.47,23.27,48.29
21-08-2024,18:43:00,4,6,8,4,6,8,759,225,45,6,2,2,449.32,23.32,47.88
21-08-2024,18:44:00,4,6,8,4,6,8,759,225,45,6,2,2,419.88,23.32,48.59
21-08-2024,18:45:00,4,6,8,4,6,8,759,225,45,6,2,2,433.09,23.41,48.32
21-08-2024,18:46:00,4,6,7,4,6,7,696,211,41,4,2,2,445.16,23.48,48.01
21-08-2024,18:47:00,4,6,7,4,6,7,696,211,41,4,2,2,450.39,23.49,48.29
21-08-2024,18:48:00,4,6,7,4,6,7,696,211,41,4,2,2,455.99,23.46,48.36
21-08-2024,18:49:00,4,7,8,4,7,8,708,218,45,8,2,2,458.72,23.34,48.41
21-08-2024,18:50:00,4,7,8,4,7,8,708,218,45,8,2,2,449.93,23.32,48.48
21-08-2024,18:51:00,4,7,8,4,7,8,708,218,45,8,2,2,448.1,23.49,48.24
21-08-2024,18:52:00,4,7,8,4,7,8,729,227,47,8,2,2,449.38,23.53,48.38
21-08-2024,18:53:00,4,7,8,4,7,8,729,227,47,8,2,2,444.06,23.45,48.22
21-08-2024,18:54:00,4,7,8,4,7,8,729,227,47,8,2,2,472.37,23.42,48.32
21-08-2024,18:55:00,4,7,8,4,7,8,708,220,45,10,2,2,462.86,23.71,48.33
21-08-2024,18:56:00,4,7,8,4,7,8,708,220,45,10,2,2,463.75,23.41,48.16
21-08-2024,18:57:00,4,7,8,4,7,8,708,220,45,10,2,2,459.33,23.45,48.54
21-08-2024,18:58:00,4,7,9,4,7,9,723,227,45,10,2,2,450.02,23.59,47.86
21-08-2024,18:59:00,4,7,9,4,7,9,723,227,45,10,2,2,451.52,23.55,47.99
21-08-2024,19:00:01,4,7,9,4,7,9,723,227,45,10,2,2,418.37,23.44,48.18
21-08-2024,19:01:01,4,7,10,4,7,10,717,222,42,12,4,2,441.66,23.49,48.19
21-08-2024,19:02:01,4,7,10,4,7,10,717,222,42,12,4,2,438.89,23.51,48.23
21-08-2024,19:03:01,4,7,10,4,7,10,717,222,42,12,4,2,463.12,23.61,48.28
21-08-2024,19:04:01,4,6,9,4,6,9,687,212,33,12,4,2,447.64,23.48,48.12
21-08-2024,19:05:01,4,6,9,4,6,9,687,212,33,12,4,2,431.99,23.58,48.2
21-08-2024,19:06:01,4,6,9,4,6,9,687,212,33,12,4,2,433.13,23.76,48.04
21-08-2024,19:07:01,4,6,9,4,6,9,693,212,35,10,4,2,435.25,23.72,47.68
21-08-2024,19:08:01,4,6,9,4,6,9,693,212,35,10,4,2,433.37,23.55,48.25
21-08-2024,19:09:01,4,6,9,4,6,9,693,212,35,10,4,2,448.78,23.76,48.04
21-08-2024,19:10:01,4,7,9,4,7,9,657,205,41,12,4,2,452.28,23.68,48.21
21-08-2024,19:11:01,4,7,9,4,7,9,657,205,41,12,4,2,433.65,23.68,48.34
21-08-2024,19:12:01,4,7,9,4,7,9,657,205,41,12,4,2,452.46,23.88,48.57
21-08-2024,19:13:01,3,6,8,3,6,8,645,201,34,10,2,0,463.25,23.86,48.13
21-08-2024,19:14:01,3,6,8,3,6,8,645,201,34,10,2,0,476.38,23.88,48.24
21-08-2024,19:15:01,3,6,8,3,6,8,645,201,34,10,2,0,464.25,23.99,48.06
21-08-2024,19:16:01,4,8,9,4,8,9,723,222,45,14,2,0,505.66,24.04,48.08
21-08-2024,19:17:01,4,8,9,4,8,9,723,222,45,14,2,0,482.11,23.92,48.09
21-08-2024,19:18:01,4,8,9,4,8,9,723,222,45,14,2,0,449.13,23.97,47.41
21-08-2024,19:19:01,4,7,8,4,7,8,732,218,45,10,2,0,491.53,24,47.98
21-08-2024,19:20:01,4,7,8,4,7,8,732,218,45,10,2,0,448.08,23.69,48.21
21-08-2024,19:21:01,4,7,8,4,7,8,732,218,45,10,2,0,464.46,23.72,48.35
21-08-2024,19:22:01,3,7,8,3,7,8,717,211,47,10,2,0,479.13,23.66,48.26
21-08-2024,19:23:01,3,7,8,3,7,8,717,211,47,10,2,0,446.25,23.61,48.7
21-08-2024,19:24:01,3,7,8,3,7,8,717,211,47,10,2,0,443.77,23.66,48.45
21-08-2024,19:25:01,4,8,9,4,8,9,765,232,54,8,2,0,474.88,23.68,48.61
21-08-2024,19:26:01,4,8,9,4,8,9,765,232,54,8,2,0,486.09,23.71,48.61
21-08-2024,19:27:01,4,8,9,4,8,9,765,232,54,8,2,0,474.46,23.71,48.48
21-08-2024,19:28:01,4,7,8,4,7,8,744,225,50,8,2,0,461.93,23.78,48.43
21-08-2024,19:29:01,4,7,8,4,7,8,744,225,50,8,2,0,486.22,23.78,47.92
21-08-2024,19:30:01,4,7,8,4,7,8,744,225,50,8,2,0,465.9,23.75,48.65
21-08-2024,19:31:01,4,7,7,4,7,7,744,221,46,6,0,0,440.96,23.63,48.29
21-08-2024,19:32:01,4,7,7,4,7,7,744,221,46,6,0,0,442.14,23.72,48.57
21-08-2024,19:33:01,4,7,7,4,7,7,744,221,46,6,0,0,447.03,23.65,48.81
21-08-2024,19:34:01,4,7,7,4,7,7,765,226,48,6,0,0,452.93,23.61,48.82
21-08-2024,19:35:01,4,7,7,4,7,7,765,226,48,6,0,0,454.06,23.62,48.55
21-08-2024,19:36:01,4,7,7,4,7,7,765,226,48,6,0,0,461.29,23.66,48.76
21-08-2024,19:37:01,4,8,8,4,8,8,786,235,55,8,0,0,454.01,23.63,48.23
21-08-2024,19:38:01,4,8,8,4,8,8,786,235,55,8,0,0,446.15,23.62,48.85
21-08-2024,19:39:01,4,8,8,4,8,8,786,235,55,8,0,0,451.91,23.69,48.5
21-08-2024,19:40:01,4,7,7,4,7,7,771,228,49,6,0,0,461.77,23.72,48.57
21-08-2024,19:41:01,4,7,7,4,7,7,771,228,49,6,0,0,455.16,23.72,48.57
21-08-2024,19:42:01,4,7,7,4,7,7,771,228,49,6,0,0,455.33,23.69,48.66
21-08-2024,19:43:01,4,8,9,4,8,9,783,232,58,10,2,0,446.05,23.52,48.81
21-08-2024,19:44:01,4,8,9,4,8,9,783,232,58,10,2,0,446.16,23.31,48.94
21-08-2024,19:45:01,4,8,9,4,8,9,783,232,58,10,2,0,435.17,23.56,48.59
21-08-2024,19:46:01,4,7,8,4,7,8,705,209,53,8,2,0,480.32,23.46,48.86
21-08-2024,19:47:01,4,7,8,4,7,8,705,209,53,8,2,0,448.83,23.51,48.8
21-08-2024,19:48:01,4,7,8,4,7,8,705,209,53,8,2,0,456.05,23.58,48.79
21-08-2024,19:49:01,4,7,8,4,7,8,684,209,53,8,2,0,451.64,23.61,48.6
21-08-2024,19:50:01,4,7,8,4,7,8,684,209,53,8,2,0,455.23,23.55,48.75
21-08-2024,19:51:01,4,7,8,4,7,8,684,209,53,8,2,0,452.01,23.48,49.02
21-08-2024,19:52:01,4,7,8,4,7,8,693,214,51,8,2,0,446.82,23.51,48.8
21-08-2024,19:53:01,4,7,8,4,7,8,693,214,51,8,2,0,438.87,23.35,48.89
21-08-2024,19:54:01,4,7,8,4,7,8,693,214,51,8,2,0,499.05,23.35,48.81
21-08-2024,19:55:01,4,8,9,4,8,9,693,211,55,10,2,0,449.75,23.27,48.58
21-08-2024,19:56:02,4,8,9,4,8,9,693,211,55,10,2,0,457.94,23.38,49.15
21-08-2024,19:57:02,4,8,9,4,8,9,693,211,55,10,2,0,447.89,23.48,48.94
21-08-2024,19:58:02,4,8,9,4,8,9,708,213,57,10,2,0,456.37,23.4,49.04
21-08-2024,19:59:02,4,8,9,4,8,9,708,213,57,10,2,0,455.13,23.4,49.12
21-08-2024,20:00:02,4,8,9,4,8,9,708,213,57,10,2,0,457.45,23.46,49.08
21-08-2024,20:01:02,3,8,9,3,8,9,687,208,57,12,2,0,457.59,23.38,48.7
21-08-2024,20:02:02,3,8,9,3,8,9,687,208,57,12,2,0,454.56,23.35,49.09
21-08-2024,20:03:02,3,8,9,3,8,9,687,208,57,12,2,0,470.83,23.44,49.13
21-08-2024,20:04:02,3,7,8,3,7,8,633,189,53,12,2,0,452.61,23.49,48.98
21-08-2024,20:05:02,3,7,8,3,7,8,633,189,53,12,2,0,445.59,23.41,48.98
21-08-2024,20:06:02,3,7,8,3,7,8,633,189,53,12,2,0,448.6,23.53,48.98
21-08-2024,20:07:02,3,7,8,3,7,8,627,184,53,10,2,0,421.72,23.38,48.99
21-08-2024,20:08:02,3,7,8,3,7,8,627,184,53,10,2,0,458.07,23.42,49.07
21-08-2024,20:09:02,3,7,8,3,7,8,627,184,53,10,2,0,449.74,23.35,49.12
21-08-2024,20:10:02,3,7,9,3,7,9,627,188,57,12,2,0,450.26,23.38,49.23
21-08-2024,20:11:02,3,7,9,3,7,9,627,188,57,12,2,0,451.51,23.44,49.17
21-08-2024,20:12:02,3,7,9,3,7,9,627,188,57,12,2,0,452.51,23.4,48.96
21-08-2024,20:13:02,2,6,7,2,6,7,585,174,46,8,0,0,427.2,23.31,49.33
21-08-2024,20:14:02,2,6,7,2,6,7,585,174,46,8,0,0,442.38,23.4,49.03
21-08-2024,20:15:02,2,6,7,2,6,7,585,174,46,8,0,0,477.55,23.17,49.06
21-08-2024,20:16:02,3,6,6,3,6,6,636,188,42,6,0,0,413.92,23.24,49.26
21-08-2024,20:17:02,3,6,6,3,6,6,636,188,42,6,0,0,437.09,23.18,49.55
21-08-2024,20:18:02,3,6,6,3,6,6,636,188,42,6,0,0,435.59,23.23,49.59
21-08-2024,20:19:02,3,5,6,3,5,6,642,188,38,6,0,0,433.59,23.32,49.31
21-08-2024,20:20:02,3,5,6,3,5,6,642,188,38,6,0,0,395.94,23.24,48.97
21-08-2024,20:21:02,3,5,6,3,5,6,642,188,38,6,0,0,431.97,23.04,49.51
21-08-2024,20:22:02,3,6,6,3,6,6,675,197,38,6,0,0,435.34,23.23,49.68
21-08-2024,20:23:02,3,6,6,3,6,6,675,197,38,6,0,0,441.8,23.18,49.54
21-08-2024,20:24:02,3,6,6,3,6,6,675,197,38,6,0,0,435.78,23.2,49.25
